ticker,fiscal_date_ending,reported_date,reported_eps,estimated_eps,surprise,surprise_percentage,source,availability_date,point_in_time_usable,provider,validation_note
BSX,2020-09-30,2020-10-28,0.37,0.25,0.12,48.0,AlphaVantage EARNINGS quarterlyEarnings,2020-10-28,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2020-06-30,2020-07-29,0.08,-0.02,0.1,500.0,AlphaVantage EARNINGS quarterlyEarnings,2020-07-29,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2020-03-31,2020-04-29,0.28,0.32,-0.04,-12.5,AlphaVantage EARNINGS quarterlyEarnings,2020-04-29,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2019-12-31,2020-02-05,0.46,0.44,0.02,4.5455,AlphaVantage EARNINGS quarterlyEarnings,2020-02-05,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2019-09-30,2019-10-23,0.39,0.38,0.01,2.6316,AlphaVantage EARNINGS quarterlyEarnings,2019-10-23,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2019-06-30,2019-07-24,0.39,0.38,0.01,2.6316,AlphaVantage EARNINGS quarterlyEarnings,2019-07-24,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2019-03-31,2019-04-24,0.35,0.36,-0.01,-2.7778,AlphaVantage EARNINGS quarterlyEarnings,2019-04-24,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2018-12-31,2019-02-06,0.39,0.36,0.03,8.3333,AlphaVantage EARNINGS quarterlyEarnings,2019-02-06,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2018-09-30,2018-10-24,0.35,0.34,0.01,2.9412,AlphaVantage EARNINGS quarterlyEarnings,2018-10-24,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2018-06-30,2018-07-25,0.41,0.34,0.07,20.5882,AlphaVantage EARNINGS quarterlyEarnings,2018-07-25,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2018-03-31,2018-04-25,0.33,0.32,0.01,3.125,AlphaVantage EARNINGS quarterlyEarnings,2018-04-25,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2017-12-31,2018-02-01,0.34,0.34,0.0,0.0,AlphaVantage EARNINGS quarterlyEarnings,2018-02-01,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2017-09-30,2017-10-26,0.31,0.31,0.0,0.0,AlphaVantage EARNINGS quarterlyEarnings,2017-10-26,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2017-06-30,2017-07-27,0.32,0.31,0.01,3.2258,AlphaVantage EARNINGS quarterlyEarnings,2017-07-27,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2017-03-31,2017-04-27,0.29,0.3,-0.01,-3.3333,AlphaVantage EARNINGS quarterlyEarnings,2017-04-27,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2016-12-31,2017-02-02,0.3,0.29,0.01,3.4483,AlphaVantage EARNINGS quarterlyEarnings,2017-02-02,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2016-09-30,2016-10-26,0.27,0.27,0.0,0.0,AlphaVantage EARNINGS quarterlyEarnings,2016-10-26,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2016-06-30,2016-07-28,0.27,0.27,0.0,0.0,AlphaVantage EARNINGS quarterlyEarnings,2016-07-28,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2016-03-31,2016-04-27,0.28,0.24,0.04,16.6667,AlphaVantage EARNINGS quarterlyEarnings,2016-04-27,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2015-12-31,2016-02-04,0.26,0.25,0.01,4.0,AlphaVantage EARNINGS quarterlyEarnings,2016-02-04,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2015-09-30,2015-10-28,0.24,0.23,0.01,4.3478,AlphaVantage EARNINGS quarterlyEarnings,2015-10-28,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2015-06-30,2015-07-23,0.22,0.21,0.01,4.7619,AlphaVantage EARNINGS quarterlyEarnings,2015-07-23,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2015-03-31,2015-04-28,0.21,0.21,0.0,0.0,AlphaVantage EARNINGS quarterlyEarnings,2015-04-28,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2014-12-31,2015-02-04,0.22,0.22,0.0,0.0,AlphaVantage EARNINGS quarterlyEarnings,2015-02-04,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2014-09-30,2014-10-22,0.2,0.2,0.0,0.0,AlphaVantage EARNINGS quarterlyEarnings,2014-10-22,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2014-06-30,2014-07-24,0.21,0.19,0.02,10.5263,AlphaVantage EARNINGS quarterlyEarnings,2014-07-24,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2014-03-31,2014-04-29,0.13,0.11,0.02,18.1818,AlphaVantage EARNINGS quarterlyEarnings,2014-04-29,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2013-12-31,2014-02-04,0.13,0.13,0.0,0.0,AlphaVantage EARNINGS quarterlyEarnings,2014-02-04,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2013-09-30,2013-10-24,0.1,0.09,0.01,11.1111,AlphaVantage EARNINGS quarterlyEarnings,2013-10-24,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2013-06-30,2013-07-25,0.12,0.09,0.03,33.3333,AlphaVantage EARNINGS quarterlyEarnings,2013-07-25,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2013-03-31,2013-04-25,0.1,0.09,0.01,11.1111,AlphaVantage EARNINGS quarterlyEarnings,2013-04-25,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2012-12-31,2013-01-29,0.11,0.11,0.0,0.0,AlphaVantage EARNINGS quarterlyEarnings,2013-01-29,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2012-09-30,2012-10-18,0.1,0.11,-0.01,-9.0909,AlphaVantage EARNINGS quarterlyEarnings,2012-10-18,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2012-06-30,2012-07-26,0.11,0.1,0.01,10.0,AlphaVantage EARNINGS quarterlyEarnings,2012-07-26,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2012-03-31,2012-04-19,0.09,0.08,0.01,12.5,AlphaVantage EARNINGS quarterlyEarnings,2012-04-19,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2011-12-31,2012-02-02,0.08,0.08,0.0,0.0,AlphaVantage EARNINGS quarterlyEarnings,2012-02-02,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2011-09-30,2011-10-20,0.1,0.09,0.01,11.1111,AlphaVantage EARNINGS quarterlyEarnings,2011-10-20,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2011-06-30,2011-07-28,0.12,0.08,0.04,50.0,AlphaVantage EARNINGS quarterlyEarnings,2011-07-28,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2011-03-31,2011-04-20,0.15,0.04,0.11,275.0,AlphaVantage EARNINGS quarterlyEarnings,2011-04-20,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2010-12-31,2011-02-01,0.12,0.1,0.02,20.0,AlphaVantage EARNINGS quarterlyEarnings,2011-02-01,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2010-09-30,2010-10-19,0.12,0.06,0.06,100.0,AlphaVantage EARNINGS quarterlyEarnings,2010-10-19,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2010-06-30,2010-07-20,0.06,0.03,0.03,100.0,AlphaVantage EARNINGS quarterlyEarnings,2010-07-20,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2010-03-31,2010-04-26,0.1,0.08,0.02,25.0,AlphaVantage EARNINGS quarterlyEarnings,2010-04-26,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2009-12-31,2010-02-10,0.13,0.13,0.0,0.0,AlphaVantage EARNINGS quarterlyEarnings,2010-02-10,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2009-09-30,2009-10-19,0.12,0.14,-0.02,-14.2857,AlphaVantage EARNINGS quarterlyEarnings,2009-10-19,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2009-06-30,2009-07-20,0.13,0.14,-0.01,-7.1429,AlphaVantage EARNINGS quarterlyEarnings,2009-07-20,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2009-03-31,2009-04-20,0.19,0.19,0.0,0.0,AlphaVantage EARNINGS quarterlyEarnings,2009-04-20,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2008-12-31,2009-01-28,0.21,0.21,0.0,0.0,AlphaVantage EARNINGS quarterlyEarnings,2009-01-28,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2008-09-30,2008-10-21,0.16,0.17,-0.01,-5.8824,AlphaVantage EARNINGS quarterlyEarnings,2008-10-21,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2008-06-30,2008-07-21,0.2,0.17,0.03,17.6471,AlphaVantage EARNINGS quarterlyEarnings,2008-07-21,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2008-03-31,2008-04-21,0.24,0.19,0.05,26.3158,AlphaVantage EARNINGS quarterlyEarnings,2008-04-21,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2007-12-31,2008-02-04,0.24,0.17,0.07,41.1765,AlphaVantage EARNINGS quarterlyEarnings,2008-02-04,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2007-09-30,2007-10-19,0.2,0.16,0.04,25.0,AlphaVantage EARNINGS quarterlyEarnings,2007-10-19,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2007-06-30,2007-07-20,0.18,0.19,-0.01,-5.2632,AlphaVantage EARNINGS quarterlyEarnings,2007-07-20,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2007-03-31,2007-04-23,0.2,0.18,0.02,11.1111,AlphaVantage EARNINGS quarterlyEarnings,2007-04-23,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2006-12-31,2007-02-01,0.2,0.18,0.02,11.1111,AlphaVantage EARNINGS quarterlyEarnings,2007-02-01,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2006-09-30,2006-10-18,0.2,0.17,0.03,17.6471,AlphaVantage EARNINGS quarterlyEarnings,2006-10-18,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2006-06-30,2006-07-27,0.31,0.28,0.03,10.7143,AlphaVantage EARNINGS quarterlyEarnings,2006-07-27,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2006-03-31,2006-04-18,0.43,0.44,-0.01,-2.2727,AlphaVantage EARNINGS quarterlyEarnings,2006-04-18,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2005-12-31,2006-02-07,0.41,0.42,-0.01,-2.381,AlphaVantage EARNINGS quarterlyEarnings,2006-02-07,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2005-09-30,2005-10-14,0.42,0.45,-0.03,-6.6667,AlphaVantage EARNINGS quarterlyEarnings,2005-10-14,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2005-06-30,2005-07-19,0.48,0.48,0.0,0.0,AlphaVantage EARNINGS quarterlyEarnings,2005-07-19,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2005-03-31,2005-04-19,0.51,0.51,0.0,0.0,AlphaVantage EARNINGS quarterlyEarnings,2005-04-19,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2004-12-31,2005-02-01,0.49,0.48,0.01,2.0833,AlphaVantage EARNINGS quarterlyEarnings,2005-02-01,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2004-09-30,2004-10-19,0.47,0.46,0.01,2.1739,AlphaVantage EARNINGS quarterlyEarnings,2004-10-19,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2004-06-30,2004-07-26,0.44,0.45,-0.01,-2.2222,AlphaVantage EARNINGS quarterlyEarnings,2004-07-26,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2004-03-31,2004-04-20,0.23,0.22,0.01,4.5455,AlphaVantage EARNINGS quarterlyEarnings,2004-04-20,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2003-12-31,2004-02-02,0.17,0.16,0.01,6.25,AlphaVantage EARNINGS quarterlyEarnings,2004-02-02,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2003-09-30,2003-10-21,0.16,0.14,0.02,14.2857,AlphaVantage EARNINGS quarterlyEarnings,2003-10-21,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2003-06-30,2003-07-22,0.15,0.15,0.0,0.0,AlphaVantage EARNINGS quarterlyEarnings,2003-07-22,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2003-03-31,2003-04-21,0.14,0.14,0.0,0.0,AlphaVantage EARNINGS quarterlyEarnings,2003-04-21,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2002-12-31,2003-02-04,0.16,0.15,0.01,6.6667,AlphaVantage EARNINGS quarterlyEarnings,2003-02-04,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2002-09-30,2002-10-22,0.12,0.11,0.01,9.0909,AlphaVantage EARNINGS quarterlyEarnings,2002-10-22,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2002-06-30,2002-07-23,0.12,0.11,0.01,9.0909,AlphaVantage EARNINGS quarterlyEarnings,2002-07-23,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2002-03-31,2002-04-16,0.11,0.1,0.01,10.0,AlphaVantage EARNINGS quarterlyEarnings,2002-04-16,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2001-12-31,2002-01-22,0.1,0.09,0.01,11.1111,AlphaVantage EARNINGS quarterlyEarnings,2002-01-22,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2001-09-30,2001-10-22,0.1,0.08,0.02,25.0,AlphaVantage EARNINGS quarterlyEarnings,2001-10-22,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
BSX,2001-06-30,2001-07-18,0.1,0.1,0.0,0.0,AlphaVantage EARNINGS quarterlyEarnings,2001-07-18,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
