rebalance_date,strategy_name,transaction_cost_bps,gross_return,turnover,cost_drag,net_return,holdings_count
2021-06-01,top_decile_score_weighted_capped,10,0.00636559,1.60000161,0.0016,0.00476559,13
2021-07-01,top_decile_score_weighted_capped,10,-0.00408405,0.04398883,4.399e-05,-0.00412804,13
2021-08-02,top_decile_score_weighted_capped,10,0.04630258,0.43998679,0.00043999,0.0458626,13
2021-09-01,top_decile_score_weighted_capped,10,0.17738281,0.32726544,0.00032727,0.17705554,13
2021-10-01,top_decile_score_weighted_capped,10,0.07217085,0.2,0.0002,0.07197085,13
2021-11-01,top_decile_score_weighted_capped,10,0.10087246,0.55480117,0.0005548,0.10031766,13
2021-12-01,top_decile_score_weighted_capped,10,0.23696558,0.82613919,0.00082614,0.23613944,13
2022-01-03,top_decile_score_weighted_capped,10,-0.16484117,1.73030801,0.00173031,-0.16657147,13
2022-02-01,top_decile_score_weighted_capped,10,-0.01663273,0.99999364,0.00099999,-0.01763272,13
2022-03-01,top_decile_score_weighted_capped,10,0.05151559,1.4050878,0.00140509,0.05011051,13
2022-04-01,top_decile_score_weighted_capped,10,-0.09587704,1.73832887,0.00173833,-0.09761537,13
2022-05-02,top_decile_score_weighted_capped,10,0.03664594,1.44737638,0.00144738,0.03519856,13
2022-06-01,top_decile_score_weighted_capped,10,0.01854013,1.06831491,0.00106831,0.01747181,13
2022-07-01,top_decile_score_weighted_capped,10,0.01917257,0.90935557,0.00090936,0.01826322,13
2022-08-01,top_decile_score_weighted_capped,10,0.01610885,0.92135942,0.00092136,0.01518749,13
2022-09-01,top_decile_score_weighted_capped,10,0.04804991,0.82782124,0.00082782,0.04722208,13
2022-10-03,top_decile_score_weighted_capped,10,0.18375682,0.66671895,0.00066672,0.1830901,13
2022-11-01,top_decile_score_weighted_capped,10,0.00084125,0.94769502,0.0009477,-0.00010644,13
2022-12-01,top_decile_score_weighted_capped,10,0.28496753,1.37023244,0.00137023,0.2835973,13
2023-01-03,top_decile_score_weighted_capped,10,0.19935166,1.76362727,0.00176363,0.19758803,13
2023-02-01,top_decile_score_weighted_capped,10,0.27473507,1.32021335,0.00132021,0.27341486,13
2023-03-01,top_decile_score_weighted_capped,10,0.31881983,0.6652879,0.00066529,0.31815454,13
2023-04-03,top_decile_score_weighted_capped,10,0.20936647,0.36867881,0.00036868,0.20899779,13
2023-05-01,top_decile_score_weighted_capped,10,0.17128153,0.4655086,0.00046551,0.17081602,13
2023-06-01,top_decile_score_weighted_capped,10,0.06872866,0.67410953,0.00067411,0.06805455,13
2023-07-03,top_decile_score_weighted_capped,10,0.00125419,0.83211339,0.00083211,0.00042208,13
2023-08-01,top_decile_score_weighted_capped,10,0.08910856,0.4543791,0.00045438,0.08865418,13
2023-09-01,top_decile_score_weighted_capped,10,0.05672519,1.12152328,0.00112152,0.05560367,13
2023-10-02,top_decile_score_weighted_capped,10,0.04791808,0.52888987,0.00052889,0.04738919,13
2023-11-01,top_decile_score_weighted_capped,10,0.1554203,1.27111013,0.00127111,0.15414919,13
2023-12-01,top_decile_score_weighted_capped,10,0.01541729,1.12144601,0.00112145,0.01429585,13
2024-01-02,top_decile_score_weighted_capped,10,0.19947674,1.03462908,0.00103463,0.19844211,13
2024-02-01,top_decile_score_weighted_capped,10,-0.04768134,0.65026333,0.00065026,-0.04833161,13
2024-03-01,top_decile_score_weighted_capped,10,-0.08258023,0.71418365,0.00071418,-0.08329441,13
2024-04-01,top_decile_score_weighted_capped,10,-0.02122387,0.90690045,0.0009069,-0.02213077,13
2024-05-01,top_decile_score_weighted_capped,10,0.0664577,0.74759778,0.0007476,0.06571011,13
2024-06-03,top_decile_score_weighted_capped,10,0.0424466,0.6973235,0.00069732,0.04174928,13
2024-07-01,top_decile_score_weighted_capped,10,-0.01127168,0.91625959,0.00091626,-0.01218794,13
2024-08-01,top_decile_score_weighted_capped,10,-0.02323858,0.66807195,0.00066807,-0.02390666,13
2024-09-03,top_decile_score_weighted_capped,10,-0.07132249,0.79994112,0.00079994,-0.07212243,13
2024-10-01,top_decile_score_weighted_capped,10,-0.06986599,0.5546726,0.00055467,-0.07042066,13
2024-11-01,top_decile_score_weighted_capped,10,-0.08831224,1.14392948,0.00114393,-0.08945616,13
2024-12-02,top_decile_score_weighted_capped,10,-0.02481325,0.64417967,0.00064418,-0.02545743,13
2025-01-02,top_decile_score_weighted_capped,10,0.11271451,0.46736748,0.00046737,0.11224714,13
2025-02-03,top_decile_score_weighted_capped,10,0.09315183,0.64975902,0.00064976,0.09250207,13
2025-03-03,top_decile_score_weighted_capped,10,0.16383383,0.40713802,0.00040714,0.16342669,13
2025-04-01,top_decile_score_weighted_capped,10,0.13013852,0.88886464,0.00088886,0.12924965,13
2025-05-01,top_decile_score_weighted_capped,10,0.35583662,1.24740854,0.00124741,0.35458921,13
2025-06-02,top_decile_score_weighted_capped,10,0.3024695,0.97408354,0.00097408,0.30149542,13
2025-07-01,top_decile_score_weighted_capped,10,0.15304331,0.62470443,0.0006247,0.15241861,13
2025-08-01,top_decile_score_weighted_capped,10,0.25177786,0.78146157,0.00078146,0.2509964,13
2025-09-02,top_decile_score_weighted_capped,10,0.18205014,0.77281546,0.00077282,0.18127733,13
2025-10-01,top_decile_score_weighted_capped,10,0.11162544,0.73271968,0.00073272,0.11089272,13
2025-11-03,top_decile_score_weighted_capped,10,0.44851164,0.60171131,0.00060171,0.44790993,13
2025-12-01,top_decile_score_weighted_capped,10,0.7917462,0.27405939,0.00027406,0.79147214,13
2020-01-02,top_decile_score_weighted_capped,25,0.13001764,1.0,0.0025,0.12751764,13
2020-02-03,top_decile_score_weighted_capped,25,0.20264073,0.51012971,0.00127532,0.20136541,13
2020-03-02,top_decile_score_weighted_capped,25,0.19428053,0.7267455,0.00181686,0.19246367,13
2020-04-01,top_decile_score_weighted_capped,25,0.33022951,1.32226509,0.00330566,0.32692385,13
2020-05-01,top_decile_score_weighted_capped,25,0.06574127,1.54468498,0.00386171,0.06187956,13
2020-06-01,top_decile_score_weighted_capped,25,-0.03935634,1.32741872,0.00331855,-0.04267488,13
2020-07-01,top_decile_score_weighted_capped,25,-0.04855053,0.2,0.0005,-0.04905053,13
2020-08-03,top_decile_score_weighted_capped,25,-0.02566151,0.2,0.0005,-0.02616151,13
2020-09-01,top_decile_score_weighted_capped,25,0.02350517,0.33624627,0.00084062,0.02266456,13
2020-10-01,top_decile_score_weighted_capped,25,0.01088536,0.20633554,0.00051584,0.01036952,13
2020-11-02,top_decile_score_weighted_capped,25,-0.0296112,0.29042248,0.00072606,-0.03033725,13
2020-12-01,top_decile_score_weighted_capped,25,0.00551796,0.71660805,0.00179152,0.00372644,13
2021-01-04,top_decile_score_weighted_capped,25,-0.09309994,1.89994409,0.00474986,-0.0978498,13
2021-02-01,top_decile_score_weighted_capped,25,-0.03605641,0.62160189,0.001554,-0.03761042,13
2021-03-01,top_decile_score_weighted_capped,25,-0.05282375,0.89177518,0.00222944,-0.05505318,13
2021-04-01,top_decile_score_weighted_capped,25,-0.00082304,0.4012562,0.00100314,-0.00182618,13
2021-05-03,top_decile_score_weighted_capped,25,0.09750724,1.64731067,0.00411828,0.09338897,13
2021-06-01,top_decile_score_weighted_capped,25,0.00636559,1.60000161,0.004,0.00236558,13
2021-07-01,top_decile_score_weighted_capped,25,-0.00408405,0.04398883,0.00010997,-0.00419402,13
2021-08-02,top_decile_score_weighted_capped,25,0.04630258,0.43998679,0.00109997,0.04520262,13
2021-09-01,top_decile_score_weighted_capped,25,0.17738281,0.32726544,0.00081816,0.17656465,13
2021-10-01,top_decile_score_weighted_capped,25,0.07217085,0.2,0.0005,0.07167085,13
2021-11-01,top_decile_score_weighted_capped,25,0.10087246,0.55480117,0.001387,0.09948546,13
2021-12-01,top_decile_score_weighted_capped,25,0.23696558,0.82613919,0.00206535,0.23490023,13
2022-01-03,top_decile_score_weighted_capped,25,-0.16484117,1.73030801,0.00432577,-0.16916694,13
2022-02-01,top_decile_score_weighted_capped,25,-0.01663273,0.99999364,0.00249998,-0.01913271,13
2022-03-01,top_decile_score_weighted_capped,25,0.05151559,1.4050878,0.00351272,0.04800287,13
2022-04-01,top_decile_score_weighted_capped,25,-0.09587704,1.73832887,0.00434582,-0.10022286,13
2022-05-02,top_decile_score_weighted_capped,25,0.03664594,1.44737638,0.00361844,0.0330275,13
2022-06-01,top_decile_score_weighted_capped,25,0.01854013,1.06831491,0.00267079,0.01586934,13
2022-07-01,top_decile_score_weighted_capped,25,0.01917257,0.90935557,0.00227339,0.01689918,13
2022-08-01,top_decile_score_weighted_capped,25,0.01610885,0.92135942,0.0023034,0.01380545,13
2022-09-01,top_decile_score_weighted_capped,25,0.04804991,0.82782124,0.00206955,0.04598035,13
2022-10-03,top_decile_score_weighted_capped,25,0.18375682,0.66671895,0.0016668,0.18209002,13
2022-11-01,top_decile_score_weighted_capped,25,0.00084125,0.94769502,0.00236924,-0.00152799,13
2022-12-01,top_decile_score_weighted_capped,25,0.28496753,1.37023244,0.00342558,0.28154195,13
2023-01-03,top_decile_score_weighted_capped,25,0.19935166,1.76362727,0.00440907,0.19494259,13
2023-02-01,top_decile_score_weighted_capped,25,0.27473507,1.32021335,0.00330053,0.27143454,13
2023-03-01,top_decile_score_weighted_capped,25,0.31881983,0.6652879,0.00166322,0.31715661,13
2023-04-03,top_decile_score_weighted_capped,25,0.20936647,0.36867881,0.0009217,0.20844477,13
2023-05-01,top_decile_score_weighted_capped,25,0.17128153,0.4655086,0.00116377,0.17011776,13
2023-06-01,top_decile_score_weighted_capped,25,0.06872866,0.67410953,0.00168527,0.06704338,13
2023-07-03,top_decile_score_weighted_capped,25,0.00125419,0.83211339,0.00208028,-0.00082609,13
2023-08-01,top_decile_score_weighted_capped,25,0.08910856,0.4543791,0.00113595,0.08797261,13
2023-09-01,top_decile_score_weighted_capped,25,0.05672519,1.12152328,0.00280381,0.05392138,13
2023-10-02,top_decile_score_weighted_capped,25,0.04791808,0.52888987,0.00132222,0.04659586,13
2023-11-01,top_decile_score_weighted_capped,25,0.1554203,1.27111013,0.00317778,0.15224252,13
2023-12-01,top_decile_score_weighted_capped,25,0.01541729,1.12144601,0.00280362,0.01261368,13
2024-01-02,top_decile_score_weighted_capped,25,0.19947674,1.03462908,0.00258657,0.19689017,13
2024-02-01,top_decile_score_weighted_capped,25,-0.04768134,0.65026333,0.00162566,-0.049307,13
2024-03-01,top_decile_score_weighted_capped,25,-0.08258023,0.71418365,0.00178546,-0.08436569,13
2024-04-01,top_decile_score_weighted_capped,25,-0.02122387,0.90690045,0.00226725,-0.02349112,13
2024-05-01,top_decile_score_weighted_capped,25,0.0664577,0.74759778,0.00186899,0.06458871,13
2024-06-03,top_decile_score_weighted_capped,25,0.0424466,0.6973235,0.00174331,0.04070329,13
2024-07-01,top_decile_score_weighted_capped,25,-0.01127168,0.91625959,0.00229065,-0.01356233,13
2024-08-01,top_decile_score_weighted_capped,25,-0.02323858,0.66807195,0.00167018,-0.02490876,13
2024-09-03,top_decile_score_weighted_capped,25,-0.07132249,0.79994112,0.00199985,-0.07332235,13
2024-10-01,top_decile_score_weighted_capped,25,-0.06986599,0.5546726,0.00138668,-0.07125267,13
2024-11-01,top_decile_score_weighted_capped,25,-0.08831224,1.14392948,0.00285982,-0.09117206,13
2024-12-02,top_decile_score_weighted_capped,25,-0.02481325,0.64417967,0.00161045,-0.02642369,13
2025-01-02,top_decile_score_weighted_capped,25,0.11271451,0.46736748,0.00116842,0.11154609,13
2025-02-03,top_decile_score_weighted_capped,25,0.09315183,0.64975902,0.0016244,0.09152743,13
2025-03-03,top_decile_score_weighted_capped,25,0.16383383,0.40713802,0.00101785,0.16281598,13
2025-04-01,top_decile_score_weighted_capped,25,0.13013852,0.88886464,0.00222216,0.12791636,13
2025-05-01,top_decile_score_weighted_capped,25,0.35583662,1.24740854,0.00311852,0.3527181,13
2025-06-02,top_decile_score_weighted_capped,25,0.3024695,0.97408354,0.00243521,0.30003429,13
2025-07-01,top_decile_score_weighted_capped,25,0.15304331,0.62470443,0.00156176,0.15148155,13
2025-08-01,top_decile_score_weighted_capped,25,0.25177786,0.78146157,0.00195365,0.24982421,13
2025-09-02,top_decile_score_weighted_capped,25,0.18205014,0.77281546,0.00193204,0.1801181,13
2025-10-01,top_decile_score_weighted_capped,25,0.11162544,0.73271968,0.0018318,0.10979364,13
2025-11-03,top_decile_score_weighted_capped,25,0.44851164,0.60171131,0.00150428,0.44700737,13
2025-12-01,top_decile_score_weighted_capped,25,0.7917462,0.27405939,0.00068515,0.79106105,13
2020-01-02,top_decile_score_weighted_capped,50,0.13001764,1.0,0.005,0.12501764,13
2020-02-03,top_decile_score_weighted_capped,50,0.20264073,0.51012971,0.00255065,0.20009009,13
2020-03-02,top_decile_score_weighted_capped,50,0.19428053,0.7267455,0.00363373,0.19064681,13
2020-04-01,top_decile_score_weighted_capped,50,0.33022951,1.32226509,0.00661133,0.32361819,13
2020-05-01,top_decile_score_weighted_capped,50,0.06574127,1.54468498,0.00772342,0.05801785,13
2020-06-01,top_decile_score_weighted_capped,50,-0.03935634,1.32741872,0.00663709,-0.04599343,13
2020-07-01,top_decile_score_weighted_capped,50,-0.04855053,0.2,0.001,-0.04955053,13
2020-08-03,top_decile_score_weighted_capped,50,-0.02566151,0.2,0.001,-0.02666151,13
2020-09-01,top_decile_score_weighted_capped,50,0.02350517,0.33624627,0.00168123,0.02182394,13
2020-10-01,top_decile_score_weighted_capped,50,0.01088536,0.20633554,0.00103168,0.00985369,13
2020-11-02,top_decile_score_weighted_capped,50,-0.0296112,0.29042248,0.00145211,-0.03106331,13
2020-12-01,top_decile_score_weighted_capped,50,0.00551796,0.71660805,0.00358304,0.00193492,13
2021-01-04,top_decile_score_weighted_capped,50,-0.09309994,1.89994409,0.00949972,-0.10259966,13
2021-02-01,top_decile_score_weighted_capped,50,-0.03605641,0.62160189,0.00310801,-0.03916442,13
2021-03-01,top_decile_score_weighted_capped,50,-0.05282375,0.89177518,0.00445888,-0.05728262,13
2021-04-01,top_decile_score_weighted_capped,50,-0.00082304,0.4012562,0.00200628,-0.00282932,13
2021-05-03,top_decile_score_weighted_capped,50,0.09750724,1.64731067,0.00823655,0.08927069,13
2021-06-01,top_decile_score_weighted_capped,50,0.00636559,1.60000161,0.00800001,-0.00163442,13
2021-07-01,top_decile_score_weighted_capped,50,-0.00408405,0.04398883,0.00021994,-0.00430399,13
2021-08-02,top_decile_score_weighted_capped,50,0.04630258,0.43998679,0.00219993,0.04410265,13
2021-09-01,top_decile_score_weighted_capped,50,0.17738281,0.32726544,0.00163633,0.17574648,13
2021-10-01,top_decile_score_weighted_capped,50,0.07217085,0.2,0.001,0.07117085,13
2021-11-01,top_decile_score_weighted_capped,50,0.10087246,0.55480117,0.00277401,0.09809846,13
2021-12-01,top_decile_score_weighted_capped,50,0.23696558,0.82613919,0.0041307,0.23283488,13
2022-01-03,top_decile_score_weighted_capped,50,-0.16484117,1.73030801,0.00865154,-0.17349271,13
2022-02-01,top_decile_score_weighted_capped,50,-0.01663273,0.99999364,0.00499997,-0.02163269,13
2022-03-01,top_decile_score_weighted_capped,50,0.05151559,1.4050878,0.00702544,0.04449016,13
2022-04-01,top_decile_score_weighted_capped,50,-0.09587704,1.73832887,0.00869164,-0.10456869,13
2022-05-02,top_decile_score_weighted_capped,50,0.03664594,1.44737638,0.00723688,0.02940906,13
2022-06-01,top_decile_score_weighted_capped,50,0.01854013,1.06831491,0.00534157,0.01319855,13
2022-07-01,top_decile_score_weighted_capped,50,0.01917257,0.90935557,0.00454678,0.01462579,13
2022-08-01,top_decile_score_weighted_capped,50,0.01610885,0.92135942,0.0046068,0.01150205,13
2022-09-01,top_decile_score_weighted_capped,50,0.04804991,0.82782124,0.00413911,0.0439108,13
2022-10-03,top_decile_score_weighted_capped,50,0.18375682,0.66671895,0.00333359,0.18042322,13
2022-11-01,top_decile_score_weighted_capped,50,0.00084125,0.94769502,0.00473848,-0.00389722,13
2022-12-01,top_decile_score_weighted_capped,50,0.28496753,1.37023244,0.00685116,0.27811637,13
2023-01-03,top_decile_score_weighted_capped,50,0.19935166,1.76362727,0.00881814,0.19053352,13
2023-02-01,top_decile_score_weighted_capped,50,0.27473507,1.32021335,0.00660107,0.26813401,13
2023-03-01,top_decile_score_weighted_capped,50,0.31881983,0.6652879,0.00332644,0.31549339,13
2023-04-03,top_decile_score_weighted_capped,50,0.20936647,0.36867881,0.00184339,0.20752308,13
2023-05-01,top_decile_score_weighted_capped,50,0.17128153,0.4655086,0.00232754,0.16895399,13
2023-06-01,top_decile_score_weighted_capped,50,0.06872866,0.67410953,0.00337055,0.06535811,13
2023-07-03,top_decile_score_weighted_capped,50,0.00125419,0.83211339,0.00416057,-0.00290638,13
2023-08-01,top_decile_score_weighted_capped,50,0.08910856,0.4543791,0.0022719,0.08683667,13
2023-09-01,top_decile_score_weighted_capped,50,0.05672519,1.12152328,0.00560762,0.05111758,13
2023-10-02,top_decile_score_weighted_capped,50,0.04791808,0.52888987,0.00264445,0.04527363,13
2023-11-01,top_decile_score_weighted_capped,50,0.1554203,1.27111013,0.00635555,0.14906475,13
2023-12-01,top_decile_score_weighted_capped,50,0.01541729,1.12144601,0.00560723,0.00981006,13
2024-01-02,top_decile_score_weighted_capped,50,0.19947674,1.03462908,0.00517315,0.1943036,13
2024-02-01,top_decile_score_weighted_capped,50,-0.04768134,0.65026333,0.00325132,-0.05093266,13
2024-03-01,top_decile_score_weighted_capped,50,-0.08258023,0.71418365,0.00357092,-0.08615115,13
2024-04-01,top_decile_score_weighted_capped,50,-0.02122387,0.90690045,0.0045345,-0.02575837,13
2024-05-01,top_decile_score_weighted_capped,50,0.0664577,0.74759778,0.00373799,0.06271972,13
2024-06-03,top_decile_score_weighted_capped,50,0.0424466,0.6973235,0.00348662,0.03895999,13
2024-07-01,top_decile_score_weighted_capped,50,-0.01127168,0.91625959,0.0045813,-0.01585297,13
2024-08-01,top_decile_score_weighted_capped,50,-0.02323858,0.66807195,0.00334036,-0.02657894,13
2024-09-03,top_decile_score_weighted_capped,50,-0.07132249,0.79994112,0.00399971,-0.0753222,13
2024-10-01,top_decile_score_weighted_capped,50,-0.06986599,0.5546726,0.00277336,-0.07263935,13
2024-11-01,top_decile_score_weighted_capped,50,-0.08831224,1.14392948,0.00571965,-0.09403188,13
2024-12-02,top_decile_score_weighted_capped,50,-0.02481325,0.64417967,0.0032209,-0.02803414,13
2025-01-02,top_decile_score_weighted_capped,50,0.11271451,0.46736748,0.00233684,0.11037767,13
2025-02-03,top_decile_score_weighted_capped,50,0.09315183,0.64975902,0.0032488,0.08990303,13
2025-03-03,top_decile_score_weighted_capped,50,0.16383383,0.40713802,0.00203569,0.16179814,13
2025-04-01,top_decile_score_weighted_capped,50,0.13013852,0.88886464,0.00444432,0.1256942,13
2025-05-01,top_decile_score_weighted_capped,50,0.35583662,1.24740854,0.00623704,0.34959957,13
2025-06-02,top_decile_score_weighted_capped,50,0.3024695,0.97408354,0.00487042,0.29759908,13
2025-07-01,top_decile_score_weighted_capped,50,0.15304331,0.62470443,0.00312352,0.14991979,13
2025-08-01,top_decile_score_weighted_capped,50,0.25177786,0.78146157,0.00390731,0.24787055,13
2025-09-02,top_decile_score_weighted_capped,50,0.18205014,0.77281546,0.00386408,0.17818607,13
2025-10-01,top_decile_score_weighted_capped,50,0.11162544,0.73271968,0.0036636,0.10796184,13
2025-11-03,top_decile_score_weighted_capped,50,0.44851164,0.60171131,0.00300856,0.44550309,13
2025-12-01,top_decile_score_weighted_capped,50,0.7917462,0.27405939,0.0013703,0.79037591,13
