family,ticker,status,available_date,value,pit_ok
short_interest_days_to_cover,ORLY,OK,2018-03-15,5.09,True
short_interest_days_to_cover,ORLY,OK,2018-03-29,4.85,True
short_interest_days_to_cover,ORLY,OK,2018-04-13,4.92,True
short_interest_days_to_cover,ORLY,OK,2018-04-30,2.91,True
short_interest_days_to_cover,ORLY,OK,2018-05-15,5.15,True
short_interest_days_to_cover,OTIS,OK,2020-04-15,1.0,True
short_interest_days_to_cover,OTIS,OK,2020-04-30,1.0,True
short_interest_days_to_cover,OTIS,OK,2020-05-15,1.21,True
short_interest_days_to_cover,OTIS,OK,2020-05-29,1.01,True
short_interest_days_to_cover,OTIS,OK,2020-06-15,1.47,True
short_interest_days_to_cover,OTIS,OK,2020-06-30,1.66,True
short_interest_days_to_cover,OTIS,OK,2020-07-15,1.62,True
short_interest_days_to_cover,OTIS,OK,2020-07-31,1.52,True
short_interest_days_to_cover,OTIS,OK,2020-08-14,2.1,True
short_interest_days_to_cover,OTIS,OK,2020-08-31,2.47,True
short_interest_days_to_cover,OXY,OK,2017-12-29,3.66,True
short_interest_days_to_cover,OXY,OK,2018-01-12,3.18,True
short_interest_days_to_cover,OXY,OK,2018-01-31,3.31,True
short_interest_days_to_cover,OXY,OK,2018-02-15,1.91,True
short_interest_days_to_cover,OXY,OK,2018-02-28,1.42,True
short_interest_days_to_cover,OXY,OK,2018-03-15,1.77,True
short_interest_days_to_cover,OXY,OK,2018-03-29,1.63,True
short_interest_days_to_cover,OXY,OK,2018-04-13,1.59,True
short_interest_days_to_cover,OXY,OK,2018-04-30,2.52,True
short_interest_days_to_cover,OXY,OK,2018-05-15,2.21,True
short_interest_days_to_cover,PANW,OK,2017-12-29,7.34,True
short_interest_days_to_cover,PANW,OK,2018-01-12,4.71,True
short_interest_days_to_cover,PANW,OK,2018-01-31,4.37,True
short_interest_days_to_cover,PANW,OK,2018-02-15,3.84,True
short_interest_days_to_cover,PANW,OK,2018-02-28,1.92,True
short_interest_days_to_cover,PANW,OK,2018-03-15,3.07,True
short_interest_days_to_cover,PANW,OK,2018-03-29,3.72,True
short_interest_days_to_cover,PANW,OK,2018-04-13,2.3,True
short_interest_days_to_cover,PANW,OK,2018-04-30,4.53,True
short_interest_days_to_cover,PANW,OK,2018-05-15,4.19,True
short_interest_days_to_cover,PAYX,OK,2017-12-29,5.18,True
short_interest_days_to_cover,PAYX,OK,2018-01-12,4.53,True
short_interest_days_to_cover,PAYX,OK,2018-01-31,3.64,True
short_interest_days_to_cover,PAYX,OK,2018-02-15,3.18,True
short_interest_days_to_cover,PAYX,OK,2018-02-28,4.25,True
short_interest_days_to_cover,PAYX,OK,2018-03-15,5.02,True
short_interest_days_to_cover,PAYX,OK,2018-03-29,3.58,True
short_interest_days_to_cover,PAYX,OK,2018-04-13,5.69,True
short_interest_days_to_cover,PAYX,OK,2018-04-30,3.68,True
short_interest_days_to_cover,PAYX,OK,2018-05-15,4.89,True
short_interest_days_to_cover,PBR,OK,2017-12-29,4.05,True
short_interest_days_to_cover,PBR,OK,2018-01-12,2.54,True
short_interest_days_to_cover,PBR,OK,2018-01-31,1.86,True
short_interest_days_to_cover,PBR,OK,2018-02-15,1.57,True
short_interest_days_to_cover,PBR,OK,2018-02-28,1.8,True
short_interest_days_to_cover,PBR,OK,2018-03-15,2.52,True
short_interest_days_to_cover,PBR,OK,2018-03-29,2.26,True
short_interest_days_to_cover,PBR,OK,2018-04-13,2.38,True
short_interest_days_to_cover,PBR,OK,2018-04-30,2.7,True
short_interest_days_to_cover,PBR,OK,2018-05-15,1.92,True
short_interest_days_to_cover,PCAR,OK,2017-12-29,8.19,True
short_interest_days_to_cover,PCAR,OK,2018-01-12,3.68,True
short_interest_days_to_cover,PCAR,OK,2018-01-31,3.62,True
short_interest_days_to_cover,PCAR,OK,2018-02-15,4.03,True
short_interest_days_to_cover,PCAR,OK,2018-02-28,3.9,True
short_interest_days_to_cover,PCAR,OK,2018-03-15,2.99,True
short_interest_days_to_cover,PCAR,OK,2018-03-29,3.51,True
short_interest_days_to_cover,PCAR,OK,2018-04-13,3.61,True
short_interest_days_to_cover,PCAR,OK,2018-04-30,3.08,True
short_interest_days_to_cover,PCAR,OK,2018-05-15,3.91,True
short_interest_days_to_cover,PCG,OK,2017-12-29,1.0,True
short_interest_days_to_cover,PCG,OK,2018-01-12,1.27,True
short_interest_days_to_cover,PCG,OK,2018-01-31,1.49,True
short_interest_days_to_cover,PCG,OK,2018-02-15,1.2,True
short_interest_days_to_cover,PCG,OK,2018-02-28,1.38,True
short_interest_days_to_cover,PCG,OK,2018-03-15,1.88,True
short_interest_days_to_cover,PCG,OK,2018-03-29,1.42,True
short_interest_days_to_cover,PCG,OK,2018-04-13,2.2,True
short_interest_days_to_cover,PCG,OK,2018-04-30,2.0,True
short_interest_days_to_cover,PCG,OK,2018-05-15,2.11,True
short_interest_days_to_cover,PDD,OK,2018-07-31,1.0,True
short_interest_days_to_cover,PDD,OK,2018-08-15,1.74,True
short_interest_days_to_cover,PDD,OK,2018-08-31,3.95,True
short_interest_days_to_cover,PDD,OK,2018-09-14,2.36,True
short_interest_days_to_cover,PDD,OK,2018-09-28,3.64,True
short_interest_days_to_cover,PDD,OK,2018-10-15,3.51,True
short_interest_days_to_cover,PDD,OK,2018-10-31,4.1,True
short_interest_days_to_cover,PDD,OK,2018-11-15,2.99,True
short_interest_days_to_cover,PDD,OK,2018-11-30,3.36,True
short_interest_days_to_cover,PDD,OK,2018-12-14,5.1,True
short_interest_days_to_cover,PEG,OK,2017-12-29,2.81,True
short_interest_days_to_cover,PEG,OK,2018-01-12,2.05,True
short_interest_days_to_cover,PEG,OK,2018-01-31,3.02,True
short_interest_days_to_cover,PEG,OK,2018-02-15,1.98,True
short_interest_days_to_cover,PEG,OK,2018-02-28,2.73,True
short_interest_days_to_cover,PEG,OK,2018-03-15,2.97,True
short_interest_days_to_cover,PEG,OK,2018-03-29,3.12,True
short_interest_days_to_cover,PEG,OK,2018-04-13,3.84,True
short_interest_days_to_cover,PEG,OK,2018-04-30,3.95,True
short_interest_days_to_cover,PEG,OK,2018-05-15,4.44,True
short_interest_days_to_cover,PEP,OK,2017-12-29,2.57,True
short_interest_days_to_cover,PEP,OK,2018-01-12,1.89,True
short_interest_days_to_cover,PEP,OK,2018-01-31,1.96,True
short_interest_days_to_cover,PEP,OK,2018-02-15,1.67,True
short_interest_days_to_cover,PEP,OK,2018-02-28,1.73,True
short_interest_days_to_cover,PEP,OK,2018-03-15,1.9,True
short_interest_days_to_cover,PEP,OK,2018-03-29,1.37,True
short_interest_days_to_cover,PEP,OK,2018-04-13,2.12,True
short_interest_days_to_cover,PEP,OK,2018-04-30,1.38,True
short_interest_days_to_cover,PEP,OK,2018-05-15,1.35,True
short_interest_days_to_cover,PFE,OK,2017-12-29,4.22,True
short_interest_days_to_cover,PFE,OK,2018-01-12,3.34,True
short_interest_days_to_cover,PFE,OK,2018-01-31,2.02,True
short_interest_days_to_cover,PFE,OK,2018-02-15,1.92,True
short_interest_days_to_cover,PFE,OK,2018-02-28,2.61,True
short_interest_days_to_cover,PFE,OK,2018-03-15,6.44,True
short_interest_days_to_cover,PFE,OK,2018-03-29,4.15,True
short_interest_days_to_cover,PFE,OK,2018-04-13,3.94,True
short_interest_days_to_cover,PFE,OK,2018-04-30,3.29,True
short_interest_days_to_cover,PFE,OK,2018-05-15,2.57,True
short_interest_days_to_cover,PFG,OK,2017-12-29,4.61,True
short_interest_days_to_cover,PFG,OK,2018-01-12,4.13,True
short_interest_days_to_cover,PFG,OK,2018-01-31,2.4,True
short_interest_days_to_cover,PFG,OK,2018-02-15,1.74,True
short_interest_days_to_cover,PFG,OK,2018-02-28,2.34,True
short_interest_days_to_cover,PFG,OK,2018-03-15,2.07,True
short_interest_days_to_cover,PFG,OK,2018-03-29,1.95,True
short_interest_days_to_cover,PFG,OK,2018-04-13,2.23,True
short_interest_days_to_cover,PFG,OK,2018-04-30,2.23,True
short_interest_days_to_cover,PFG,OK,2018-05-15,2.55,True
short_interest_days_to_cover,PG,OK,2017-12-29,6.63,True
short_interest_days_to_cover,PG,OK,2018-01-12,5.02,True
short_interest_days_to_cover,PG,OK,2018-01-31,3.08,True
short_interest_days_to_cover,PG,OK,2018-02-15,2.6,True
short_interest_days_to_cover,PG,OK,2018-02-28,3.33,True
short_interest_days_to_cover,PG,OK,2018-03-15,4.01,True
short_interest_days_to_cover,PG,OK,2018-03-29,3.03,True
short_interest_days_to_cover,PG,OK,2018-04-13,3.76,True
short_interest_days_to_cover,PG,OK,2018-04-30,2.73,True
short_interest_days_to_cover,PG,OK,2018-05-15,3.5,True
short_interest_days_to_cover,PGR,OK,2017-12-29,4.25,True
short_interest_days_to_cover,PGR,OK,2018-01-12,2.34,True
short_interest_days_to_cover,PGR,OK,2018-01-31,1.87,True
short_interest_days_to_cover,PGR,OK,2018-02-15,2.29,True
short_interest_days_to_cover,PGR,OK,2018-02-28,2.89,True
short_interest_days_to_cover,PGR,OK,2018-03-15,3.0,True
short_interest_days_to_cover,PGR,OK,2018-03-29,2.34,True
short_interest_days_to_cover,PGR,OK,2018-04-13,2.18,True
short_interest_days_to_cover,PGR,OK,2018-04-30,2.3,True
short_interest_days_to_cover,PGR,OK,2018-05-15,3.11,True
short_interest_days_to_cover,PH,OK,2017-12-29,3.19,True
short_interest_days_to_cover,PH,OK,2018-01-12,3.43,True
short_interest_days_to_cover,PH,OK,2018-01-31,2.34,True
short_interest_days_to_cover,PH,OK,2018-02-15,1.54,True
short_interest_days_to_cover,PH,OK,2018-02-28,2.83,True
short_interest_days_to_cover,PH,OK,2018-03-15,1.94,True
short_interest_days_to_cover,PH,OK,2018-03-29,2.23,True
short_interest_days_to_cover,PH,OK,2018-04-13,2.42,True
short_interest_days_to_cover,PH,OK,2018-04-30,1.2,True
short_interest_days_to_cover,PH,OK,2018-05-15,2.77,True
short_interest_days_to_cover,PHM,OK,2017-12-29,5.73,True
short_interest_days_to_cover,PHM,OK,2018-01-12,4.65,True
short_interest_days_to_cover,PHM,OK,2018-01-31,2.83,True
short_interest_days_to_cover,PHM,OK,2018-02-15,2.69,True
short_interest_days_to_cover,PHM,OK,2018-02-28,3.49,True
short_interest_days_to_cover,PHM,OK,2018-03-15,4.82,True
short_interest_days_to_cover,PHM,OK,2018-03-29,4.41,True
short_interest_days_to_cover,PHM,OK,2018-04-13,3.78,True
short_interest_days_to_cover,PHM,OK,2018-04-30,3.7,True
short_interest_days_to_cover,PHM,OK,2018-05-15,5.08,True
short_interest_days_to_cover,PKG,OK,2017-12-29,3.1,True
short_interest_days_to_cover,PKG,OK,2018-01-12,2.54,True
short_interest_days_to_cover,PKG,OK,2018-01-31,1.64,True
short_interest_days_to_cover,PKG,OK,2018-02-15,1.63,True
short_interest_days_to_cover,PKG,OK,2018-02-28,2.42,True
short_interest_days_to_cover,PKG,OK,2018-03-15,2.56,True
short_interest_days_to_cover,PKG,OK,2018-03-29,1.31,True
short_interest_days_to_cover,PKG,OK,2018-04-13,2.29,True
short_interest_days_to_cover,PKG,OK,2018-04-30,2.21,True
short_interest_days_to_cover,PKG,OK,2018-05-15,2.16,True
short_interest_days_to_cover,PLD,OK,2017-12-29,3.55,True
short_interest_days_to_cover,PLD,OK,2018-01-12,2.51,True
short_interest_days_to_cover,PLD,OK,2018-01-31,2.53,True
short_interest_days_to_cover,PLD,OK,2018-02-15,2.35,True
short_interest_days_to_cover,PLD,OK,2018-02-28,2.42,True
short_interest_days_to_cover,PLD,OK,2018-03-15,3.74,True
short_interest_days_to_cover,PLD,OK,2018-03-29,3.39,True
short_interest_days_to_cover,PLD,OK,2018-04-13,3.62,True
short_interest_days_to_cover,PLD,OK,2018-04-30,2.53,True
short_interest_days_to_cover,PLD,OK,2018-05-15,3.61,True
short_interest_days_to_cover,PLTR,OK,2020-10-15,1.16,True
short_interest_days_to_cover,PLTR,OK,2020-10-30,2.14,True
short_interest_days_to_cover,PLTR,OK,2020-11-13,1.0,True
short_interest_days_to_cover,PLTR,OK,2020-11-30,1.0,True
short_interest_days_to_cover,PLTR,OK,2020-12-15,1.0,True
short_interest_days_to_cover,PLTR,OK,2020-12-31,1.87,True
short_interest_days_to_cover,PLTR,OK,2021-01-15,3.05,True
short_interest_days_to_cover,PLTR,OK,2021-01-29,1.0,True
short_interest_days_to_cover,PLTR,OK,2021-02-12,1.69,True
short_interest_days_to_cover,PLTR,OK,2021-02-26,1.0,True
short_interest_days_to_cover,PM,OK,2017-12-29,2.19,True
short_interest_days_to_cover,PM,OK,2018-01-12,1.96,True
short_interest_days_to_cover,PM,OK,2018-01-31,1.82,True
short_interest_days_to_cover,PM,OK,2018-02-15,1.5,True
short_interest_days_to_cover,PM,OK,2018-02-28,2.16,True
short_interest_days_to_cover,PM,OK,2018-03-15,2.19,True
short_interest_days_to_cover,PM,OK,2018-03-29,1.62,True
short_interest_days_to_cover,PM,OK,2018-04-13,2.33,True
short_interest_days_to_cover,PM,OK,2018-04-30,1.0,True
short_interest_days_to_cover,PM,OK,2018-05-15,2.02,True
short_interest_days_to_cover,PNC,OK,2017-12-29,3.73,True
short_interest_days_to_cover,PNC,OK,2018-01-12,1.96,True
short_interest_days_to_cover,PNC,OK,2018-01-31,2.4,True
short_interest_days_to_cover,PNC,OK,2018-02-15,2.06,True
short_interest_days_to_cover,PNC,OK,2018-02-28,2.89,True
short_interest_days_to_cover,PNC,OK,2018-03-15,2.99,True
short_interest_days_to_cover,PNC,OK,2018-03-29,2.13,True
short_interest_days_to_cover,PNC,OK,2018-04-13,2.34,True
short_interest_days_to_cover,PNC,OK,2018-04-30,2.29,True
short_interest_days_to_cover,PNC,OK,2018-05-15,2.84,True
short_interest_days_to_cover,PNR,OK,2017-12-29,3.75,True
short_interest_days_to_cover,PNR,OK,2018-01-12,2.34,True
short_interest_days_to_cover,PNR,OK,2018-01-31,2.41,True
short_interest_days_to_cover,PNR,OK,2018-02-15,1.7,True
short_interest_days_to_cover,PNR,OK,2018-02-28,3.31,True
short_interest_days_to_cover,PNR,OK,2018-03-15,3.15,True
short_interest_days_to_cover,PNR,OK,2018-03-29,1.97,True
short_interest_days_to_cover,PNR,OK,2018-04-13,1.97,True
short_interest_days_to_cover,PNR,OK,2018-04-30,1.62,True
short_interest_days_to_cover,PNR,OK,2018-05-15,1.0,True
short_interest_days_to_cover,PNW,OK,2017-12-29,4.57,True
short_interest_days_to_cover,PNW,OK,2018-01-12,3.94,True
short_interest_days_to_cover,PNW,OK,2018-01-31,3.21,True
short_interest_days_to_cover,PNW,OK,2018-02-15,2.64,True
short_interest_days_to_cover,PNW,OK,2018-02-28,2.46,True
short_interest_days_to_cover,PNW,OK,2018-03-15,2.61,True
short_interest_days_to_cover,PNW,OK,2018-03-29,2.17,True
short_interest_days_to_cover,PNW,OK,2018-04-13,2.28,True
short_interest_days_to_cover,PNW,OK,2018-04-30,1.87,True
short_interest_days_to_cover,PNW,OK,2018-05-15,2.3,True
short_interest_days_to_cover,PODD,OK,2017-12-29,12.38,True
short_interest_days_to_cover,PODD,OK,2018-01-12,5.63,True
short_interest_days_to_cover,PODD,OK,2018-01-31,10.35,True
short_interest_days_to_cover,PODD,OK,2018-02-15,9.53,True
short_interest_days_to_cover,PODD,OK,2018-02-28,8.81,True
short_interest_days_to_cover,PODD,OK,2018-03-15,11.23,True
short_interest_days_to_cover,PODD,OK,2018-03-29,9.61,True
short_interest_days_to_cover,PODD,OK,2018-04-13,12.4,True
short_interest_days_to_cover,PODD,OK,2018-04-30,17.55,True
short_interest_days_to_cover,PODD,OK,2018-05-15,10.34,True
short_interest_days_to_cover,PPG,OK,2017-12-29,6.77,True
short_interest_days_to_cover,PPG,OK,2018-01-12,5.69,True
short_interest_days_to_cover,PPG,OK,2018-01-31,3.71,True
short_interest_days_to_cover,PPG,OK,2018-02-15,4.28,True
short_interest_days_to_cover,PPG,OK,2018-02-28,6.44,True
short_interest_days_to_cover,PPG,OK,2018-03-15,5.52,True
short_interest_days_to_cover,PPG,OK,2018-03-29,5.15,True
short_interest_days_to_cover,PPG,OK,2018-04-13,5.69,True
short_interest_days_to_cover,PPG,OK,2018-04-30,4.04,True
short_interest_days_to_cover,PPG,OK,2018-05-15,2.93,True
short_interest_days_to_cover,PPL,OK,2017-12-29,1.85,True
short_interest_days_to_cover,PPL,OK,2018-01-12,2.24,True
short_interest_days_to_cover,PPL,OK,2018-01-31,3.26,True
short_interest_days_to_cover,PPL,OK,2018-02-15,2.81,True
short_interest_days_to_cover,PPL,OK,2018-02-28,2.7,True
short_interest_days_to_cover,PPL,OK,2018-03-15,2.96,True
short_interest_days_to_cover,PPL,OK,2018-03-29,2.36,True
short_interest_days_to_cover,PPL,OK,2018-04-13,3.95,True
short_interest_days_to_cover,PPL,OK,2018-04-30,3.35,True
short_interest_days_to_cover,PPL,OK,2018-05-15,5.95,True
short_interest_days_to_cover,PRU,OK,2017-12-29,2.78,True
short_interest_days_to_cover,PRU,OK,2018-01-12,2.56,True
short_interest_days_to_cover,PRU,OK,2018-01-31,2.37,True
short_interest_days_to_cover,PRU,OK,2018-02-15,1.54,True
short_interest_days_to_cover,PRU,OK,2018-02-28,2.13,True
short_interest_days_to_cover,PRU,OK,2018-03-15,2.46,True
short_interest_days_to_cover,PRU,OK,2018-03-29,2.27,True
short_interest_days_to_cover,PRU,OK,2018-04-13,2.69,True
short_interest_days_to_cover,PRU,OK,2018-04-30,3.62,True
short_interest_days_to_cover,PRU,OK,2018-05-15,1.54,True
short_interest_days_to_cover,PSA,OK,2017-12-29,15.8,True
short_interest_days_to_cover,PSA,OK,2018-01-12,12.13,True
short_interest_days_to_cover,PSA,OK,2018-01-31,8.57,True
short_interest_days_to_cover,PSA,OK,2018-02-15,7.68,True
short_interest_days_to_cover,PSA,OK,2018-02-28,7.46,True
short_interest_days_to_cover,PSA,OK,2018-03-15,9.85,True
short_interest_days_to_cover,PSA,OK,2018-03-29,9.76,True
short_interest_days_to_cover,PSA,OK,2018-04-13,13.14,True
short_interest_days_to_cover,PSA,OK,2018-04-30,11.14,True
short_interest_days_to_cover,PSA,OK,2018-05-15,12.06,True
short_interest_days_to_cover,PSKY,OK,2025-08-15,2.1,True
short_interest_days_to_cover,PSKY,OK,2025-08-29,4.13,True
short_interest_days_to_cover,PSKY,OK,2025-09-15,4.36,True
short_interest_days_to_cover,PSKY,OK,2025-09-30,4.44,True
short_interest_days_to_cover,PSKY,OK,2025-10-15,7.83,True
short_interest_days_to_cover,PSKY,OK,2025-10-31,12.1,True
short_interest_days_to_cover,PSKY,OK,2025-11-14,6.07,True
short_interest_days_to_cover,PSKY,OK,2025-11-28,6.95,True
short_interest_days_to_cover,PSKY,OK,2025-12-15,3.28,True
short_interest_days_to_cover,PSKY,OK,2025-12-31,6.44,True
short_interest_days_to_cover,PSX,OK,2017-12-29,3.79,True
short_interest_days_to_cover,PSX,OK,2018-01-12,4.81,True
short_interest_days_to_cover,PSX,OK,2018-01-31,3.5,True
short_interest_days_to_cover,PSX,OK,2018-02-15,2.18,True
short_interest_days_to_cover,PSX,OK,2018-02-28,1.92,True
short_interest_days_to_cover,PSX,OK,2018-03-15,2.57,True
short_interest_days_to_cover,PSX,OK,2018-03-29,2.97,True
short_interest_days_to_cover,PSX,OK,2018-04-13,2.67,True
short_interest_days_to_cover,PSX,OK,2018-04-30,2.09,True
short_interest_days_to_cover,PSX,OK,2018-05-15,2.74,True
short_interest_days_to_cover,PTC,OK,2017-12-29,3.98,True
short_interest_days_to_cover,PTC,OK,2018-01-12,4.65,True
short_interest_days_to_cover,PTC,OK,2018-01-31,2.05,True
short_interest_days_to_cover,PTC,OK,2018-02-15,3.67,True
short_interest_days_to_cover,PTC,OK,2018-02-28,5.87,True
short_interest_days_to_cover,PTC,OK,2018-03-15,4.23,True
short_interest_days_to_cover,PTC,OK,2018-03-29,3.97,True
short_interest_days_to_cover,PTC,OK,2018-04-13,3.3,True
short_interest_days_to_cover,PTC,OK,2018-04-30,3.0,True
short_interest_days_to_cover,PTC,OK,2018-05-15,3.81,True
short_interest_days_to_cover,PWR,OK,2017-12-29,2.79,True
short_interest_days_to_cover,PWR,OK,2018-01-12,2.02,True
short_interest_days_to_cover,PWR,OK,2018-01-31,1.61,True
short_interest_days_to_cover,PWR,OK,2018-02-15,1.03,True
short_interest_days_to_cover,PWR,OK,2018-02-28,1.44,True
short_interest_days_to_cover,PWR,OK,2018-03-15,1.81,True
short_interest_days_to_cover,PWR,OK,2018-03-29,1.66,True
short_interest_days_to_cover,PWR,OK,2018-04-13,2.42,True
short_interest_days_to_cover,PWR,OK,2018-04-30,1.64,True
short_interest_days_to_cover,PWR,OK,2018-05-15,2.11,True
short_interest_days_to_cover,PYPL,OK,2017-12-29,3.11,True
short_interest_days_to_cover,PYPL,OK,2018-01-12,1.96,True
short_interest_days_to_cover,PYPL,OK,2018-01-31,1.47,True
short_interest_days_to_cover,PYPL,OK,2018-02-15,1.0,True
short_interest_days_to_cover,PYPL,OK,2018-02-28,2.56,True
short_interest_days_to_cover,PYPL,OK,2018-03-15,2.11,True
short_interest_days_to_cover,PYPL,OK,2018-03-29,1.65,True
short_interest_days_to_cover,PYPL,OK,2018-04-13,1.59,True
short_interest_days_to_cover,PYPL,OK,2018-04-30,1.7,True
short_interest_days_to_cover,PYPL,OK,2018-05-15,1.61,True
short_interest_days_to_cover,Q,OK,2025-11-14,1.0,True
short_interest_days_to_cover,Q,OK,2025-11-28,1.09,True
short_interest_days_to_cover,Q,OK,2025-12-15,1.45,True
short_interest_days_to_cover,Q,OK,2025-12-31,1.71,True
short_interest_days_to_cover,Q,OK,2026-01-15,1.24,True
short_interest_days_to_cover,Q,OK,2026-01-30,1.13,True
short_interest_days_to_cover,Q,OK,2026-02-13,1.13,True
short_interest_days_to_cover,Q,OK,2026-02-27,1.0,True
short_interest_days_to_cover,Q,OK,2026-03-13,1.27,True
short_interest_days_to_cover,Q,OK,2026-03-31,1.71,True
short_interest_days_to_cover,QCOM,OK,2017-12-29,3.21,True
short_interest_days_to_cover,QCOM,OK,2018-01-12,3.03,True
short_interest_days_to_cover,QCOM,OK,2018-01-31,1.68,True
short_interest_days_to_cover,QCOM,OK,2018-02-15,1.18,True
short_interest_days_to_cover,QCOM,OK,2018-02-28,1.22,True
short_interest_days_to_cover,QCOM,OK,2018-03-15,1.0,True
short_interest_days_to_cover,QCOM,OK,2018-03-29,1.41,True
short_interest_days_to_cover,QCOM,OK,2018-04-13,2.17,True
short_interest_days_to_cover,QCOM,OK,2018-04-30,1.6,True
short_interest_days_to_cover,QCOM,OK,2018-05-15,1.87,True
short_interest_days_to_cover,RACE,OK,2017-12-29,11.56,True
short_interest_days_to_cover,RACE,OK,2018-01-12,8.2,True
short_interest_days_to_cover,RACE,OK,2018-01-31,8.5,True
short_interest_days_to_cover,RACE,OK,2018-02-15,3.14,True
short_interest_days_to_cover,RACE,OK,2018-02-28,7.54,True
short_interest_days_to_cover,RACE,OK,2018-03-15,7.06,True
short_interest_days_to_cover,RACE,OK,2018-03-29,7.78,True
short_interest_days_to_cover,RACE,OK,2018-04-13,9.86,True
short_interest_days_to_cover,RACE,OK,2018-04-30,11.89,True
short_interest_days_to_cover,RACE,OK,2018-05-15,6.22,True
short_interest_days_to_cover,RCL,OK,2017-12-29,3.89,True
short_interest_days_to_cover,RCL,OK,2018-01-12,3.47,True
short_interest_days_to_cover,RCL,OK,2018-01-31,2.5,True
short_interest_days_to_cover,RCL,OK,2018-02-15,2.83,True
short_interest_days_to_cover,RCL,OK,2018-02-28,3.19,True
short_interest_days_to_cover,RCL,OK,2018-03-15,2.51,True
short_interest_days_to_cover,RCL,OK,2018-03-29,3.01,True
short_interest_days_to_cover,RCL,OK,2018-04-13,3.08,True
short_interest_days_to_cover,RCL,OK,2018-04-30,1.69,True
short_interest_days_to_cover,RCL,OK,2018-05-15,1.79,True
short_interest_days_to_cover,REG,OK,2017-12-29,5.28,True
short_interest_days_to_cover,REG,OK,2018-01-12,4.62,True
short_interest_days_to_cover,REG,OK,2018-01-31,4.19,True
short_interest_days_to_cover,REG,OK,2018-02-15,3.2,True
short_interest_days_to_cover,REG,OK,2018-02-28,3.35,True
short_interest_days_to_cover,REG,OK,2018-03-15,4.18,True
short_interest_days_to_cover,REG,OK,2018-03-29,3.54,True
short_interest_days_to_cover,REG,OK,2018-04-13,4.95,True
short_interest_days_to_cover,REG,OK,2018-04-30,5.4,True
short_interest_days_to_cover,REG,OK,2018-05-15,5.63,True
short_interest_days_to_cover,REGN,OK,2017-12-29,3.71,True
short_interest_days_to_cover,REGN,OK,2018-01-12,2.74,True
short_interest_days_to_cover,REGN,OK,2018-01-31,2.29,True
short_interest_days_to_cover,REGN,OK,2018-02-15,1.38,True
short_interest_days_to_cover,REGN,OK,2018-02-28,2.78,True
short_interest_days_to_cover,REGN,OK,2018-03-15,3.43,True
short_interest_days_to_cover,REGN,OK,2018-03-29,3.53,True
short_interest_days_to_cover,REGN,OK,2018-04-13,3.75,True
short_interest_days_to_cover,REGN,OK,2018-04-30,2.99,True
short_interest_days_to_cover,REGN,OK,2018-05-15,2.38,True
short_interest_days_to_cover,RELX,OK,2017-12-29,3.04,True
short_interest_days_to_cover,RELX,OK,2018-01-12,1.0,True
short_interest_days_to_cover,RELX,OK,2018-01-31,1.0,True
short_interest_days_to_cover,RELX,OK,2018-02-15,1.0,True
short_interest_days_to_cover,RELX,OK,2018-02-28,1.0,True
short_interest_days_to_cover,RELX,OK,2018-03-15,1.0,True
short_interest_days_to_cover,RELX,OK,2018-03-29,1.0,True
short_interest_days_to_cover,RELX,OK,2018-04-13,1.0,True
short_interest_days_to_cover,RELX,OK,2018-04-30,1.0,True
short_interest_days_to_cover,RELX,OK,2018-05-15,1.0,True
short_interest_days_to_cover,RF,OK,2017-12-29,2.57,True
short_interest_days_to_cover,RF,OK,2018-01-12,2.52,True
short_interest_days_to_cover,RF,OK,2018-01-31,1.72,True
short_interest_days_to_cover,RF,OK,2018-02-15,1.37,True
short_interest_days_to_cover,RF,OK,2018-02-28,1.74,True
short_interest_days_to_cover,RF,OK,2018-03-15,2.17,True
short_interest_days_to_cover,RF,OK,2018-03-29,1.27,True
short_interest_days_to_cover,RF,OK,2018-04-13,1.7,True
short_interest_days_to_cover,RF,OK,2018-04-30,1.28,True
short_interest_days_to_cover,RF,OK,2018-05-15,1.79,True
short_interest_days_to_cover,RIO,OK,2017-12-29,5.42,True
short_interest_days_to_cover,RIO,OK,2018-01-12,3.9,True
short_interest_days_to_cover,RIO,OK,2018-01-31,4.31,True
short_interest_days_to_cover,RIO,OK,2018-02-15,2.2,True
short_interest_days_to_cover,RIO,OK,2018-02-28,3.23,True
short_interest_days_to_cover,RIO,OK,2018-03-15,2.31,True
short_interest_days_to_cover,RIO,OK,2018-03-29,2.63,True
short_interest_days_to_cover,RIO,OK,2018-04-13,2.67,True
short_interest_days_to_cover,RIO,OK,2018-04-30,2.28,True
short_interest_days_to_cover,RIO,OK,2018-05-15,2.73,True
short_interest_days_to_cover,RJF,OK,2017-12-29,2.63,True
short_interest_days_to_cover,RJF,OK,2018-01-12,2.37,True
short_interest_days_to_cover,RJF,OK,2018-01-31,2.51,True
short_interest_days_to_cover,RJF,OK,2018-02-15,2.69,True
short_interest_days_to_cover,RJF,OK,2018-02-28,2.33,True
short_interest_days_to_cover,RJF,OK,2018-03-15,3.19,True
short_interest_days_to_cover,RJF,OK,2018-03-29,2.28,True
short_interest_days_to_cover,RJF,OK,2018-04-13,2.26,True
short_interest_days_to_cover,RJF,OK,2018-04-30,1.94,True
short_interest_days_to_cover,RJF,OK,2018-05-15,3.17,True
short_interest_days_to_cover,RKLB,OK,2021-08-31,1.9,True
