ticker,company_name,sector,industry,cik,fiscal_period_end,fiscal_year,fiscal_period,form,snapshot_type,feature_asof_date,source_field_count,required_field_coverage_fraction,point_in_time_usable,is_annual_snapshot,is_quarterly_snapshot,operating_margin,net_margin,fcf_margin,operating_cash_flow_margin,debt_proxy_total_liabilities_to_assets,equity_to_assets,asset_turnover_proxy,liability_to_equity,revenue_yoy_growth,net_income_yoy_growth,operating_income_yoy_growth,eps_diluted_yoy_growth,total_assets_yoy_growth,operating_cash_flow_yoy_growth,free_cash_flow_yoy_growth,cash_conversion,fcf_to_net_income,capex_intensity,accrual_proxy,log_total_assets,log_revenue_abs,log_total_liabilities_abs,filing_lag_days
AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",0000320193,2016-12-31,2018,FY,10-K,annual,2018-11-05T13:01:40.000Z,1,0.25,True,True,False,,,,,,,,,,,,,,,,,,,,,25.084465,,674
AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",0000320193,2017-04-01,2018,FY,10-K,annual,2018-11-05T13:01:40.000Z,1,0.25,True,True,False,,,,,,,,,,,,,,,,,,,,,24.691594,,583
AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",0000320193,2017-07-01,2018,FY,10-K,annual,2018-11-05T13:01:40.000Z,1,0.25,True,True,False,,,,,,,,,,,,,,,,,,,,,24.538954,,492
AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",0000320193,2017-09-30,2018,FY,10-K,annual,2018-11-05T13:01:40.000Z,1,0.25,True,True,False,,,,,,,,,,,,,,,,,,,,,26.158009,,401
AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",0000320193,2017-12-30,2018,FY,10-K,annual,2018-11-05T13:01:40.000Z,1,0.25,True,True,False,,,,,,,,,,,,,,,,,,,,,25.203927,,310
AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",0000320193,2018-03-31,2018,FY,10-K,annual,2018-11-05T13:01:40.000Z,1,0.25,True,True,False,,,,,,,,,,,,,,,,,,,,,24.836383,,219
AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",0000320193,2018-06-30,2018,FY,10-K,annual,2018-11-05T13:01:40.000Z,1,0.25,True,True,False,,,,,,,,,,,,,,,,,,,,,24.698545,,128
AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",0000320193,2018-09-29,2018,FY,10-K,annual,2018-11-05T13:01:40.000Z,1,0.25,True,True,False,,,,,,,,,,,,,,,,,,,,,26.305238,,37
AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",0000320193,2024-06-29,2024,Q3,10-Q,quarterly,2024-08-01T22:03:34.000Z,6,0.5,True,False,True,,,,,,,,,,,,,,,,1.157506,1.074734,,,,,,33
AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",0000320193,2024-09-28,2024,FY,10-K,annual,2024-11-01T10:01:36.000Z,6,0.5,True,True,False,,,,,,,,,,,,,,,,1.261564,1.160781,,,,,,34
AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",0000320193,2024-12-28,2025,Q1,10-Q,quarterly,2025-01-31T11:01:27.000Z,8,0.75,True,False,True,,,,,0.805984,,,,,,,,,,,0.823975,0.74305,,0.018586,26.564155,,26.348463,34
AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",0000320193,2025-03-29,2025,Q2,10-Q,quarterly,2025-05-02T10:00:46.000Z,8,0.75,True,False,True,,,,,0.798341,,,,,,,,,,,0.881803,0.78344,,0.021806,26.526088,,26.300869,34
AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",0000320193,2025-03-29,2025,Q3,10-Q,quarterly,2025-08-01T10:00:42.000Z,1,0.0,True,False,True,,,,,,,,,,,,,,,,,,,,,,,125
AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",0000320193,2025-06-28,2025,Q3,10-Q,quarterly,2025-08-01T10:00:42.000Z,9,0.75,True,False,True,,,,,0.801415,0.198585,,4.035622,,0.070177,0.074745,0.099804,,-0.105957,-0.148674,0.966999,0.854951,,0.008416,26.526879,,26.305502,34
AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",0000320193,2025-09-27,2025,FY,10-K,annual,2025-10-31T10:01:26.000Z,9,0.75,True,True,False,,,,,0.794753,0.205247,,3.872187,,0.194952,0.079811,0.226974,,-0.057267,-0.092273,0.995286,0.881769,,0.00147,26.607259,,26.377536,34
AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",0000320193,2025-09-27,2026,Q1,10-Q,quarterly,2026-01-30T11:01:32.000Z,3,0.25,True,False,True,,,,,0.794753,0.205247,,3.872187,,,,,0.044047,,,,,,,26.607259,,26.377536,125
AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",0000320193,2025-09-27,2026,Q2,10-Q,quarterly,2026-05-01T10:01:00.000Z,3,0.25,True,False,True,,,,,0.794753,0.205247,,3.872187,,,,,0.084557,,,,,,,26.607259,,26.377536,216
AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",0000320193,2025-12-27,2026,Q1,10-Q,quarterly,2026-01-30T11:01:32.000Z,9,0.75,True,False,True,,,,,0.767491,0.232509,,3.300907,,0.158739,0.187243,0.183333,0.102335,0.801403,0.909687,1.28097,1.2246,,-0.031184,26.661585,,26.396957,34
AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",0000320193,2025-12-27,2026,Q2,10-Q,quarterly,2026-05-01T10:01:00.000Z,1,0.0,True,False,True,,,,,,,,,,,,,,,,,,,,,,,125
AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",0000320193,2026-03-28,2026,Q2,10-Q,quarterly,2026-05-01T10:01:00.000Z,9,0.75,True,False,True,,,,,0.713026,0.286974,,2.484633,,0.172885,0.197677,0.197531,0.120305,0.533338,0.63512,1.152801,1.092194,,-0.029514,26.639689,,26.301451,34
AMZN,AMAZON COM INC,Consumer Discretionary,Broadline Retail,0001018724,2015-06-30,2016,Q2,10-Q,quarterly,2016-07-29,1,0.0,True,False,True,,,,,,,,,,,,,,,,,,,,,,,395
AMZN,AMAZON COM INC,Consumer Discretionary,Broadline Retail,0001018724,2015-09-30,2016,Q3,10-Q,quarterly,2016-10-28,1,0.0,True,False,True,,,,,,,,,,,,,,,,,,,,,,,394
AMZN,AMAZON COM INC,Consumer Discretionary,Broadline Retail,0001018724,2015-12-31,2015,FY,10-K,annual,2016-01-29,1,0.0,True,True,False,,,,,,,,,,,,,,,,,,,,,,,29
AMZN,AMAZON COM INC,Consumer Discretionary,Broadline Retail,0001018724,2016-03-31,2016,Q1,10-Q,quarterly,2016-04-29,1,0.0,True,False,True,,,,,,,,,,,,,,,,,,,,,,,29
AMZN,AMAZON COM INC,Consumer Discretionary,Broadline Retail,0001018724,2016-06-30,2016,Q2,10-Q,quarterly,2016-07-29,1,0.0,True,False,True,,,,,,,,,,,,,,,,,,,,,,,29
AMZN,AMAZON COM INC,Consumer Discretionary,Broadline Retail,0001018724,2016-09-30,2016,Q3,10-Q,quarterly,2016-10-28,1,0.0,True,False,True,,,,,,,,,,,,,,,,,,,,,,,28
AMZN,AMAZON COM INC,Consumer Discretionary,Broadline Retail,0001018724,2016-12-31,2016,FY,10-K,annual,2017-02-10,1,0.0,True,True,False,,,,,,,,,,,,,,,,,,,,,,,41
AMZN,AMAZON COM INC,Consumer Discretionary,Broadline Retail,0001018724,2017-03-31,2018,Q1,10-Q,quarterly,2018-04-27,1,0.25,True,False,True,,,,,,,,,,,,,,,,,,,,,24.298809,,392
AMZN,AMAZON COM INC,Consumer Discretionary,Broadline Retail,0001018724,2017-03-31,2017,Q1,10-Q,quarterly,2017-04-28,1,0.0,True,False,True,,,,,,,,,,,,,,,,,,,,,,,28
AMZN,AMAZON COM INC,Consumer Discretionary,Broadline Retail,0001018724,2017-06-30,2017,FY,10-K,annual,2018-02-02,1,0.25,True,True,False,,,,,,,,,,,,,,,,,,,,,24.359667,,217
AMZN,AMAZON COM INC,Consumer Discretionary,Broadline Retail,0001018724,2017-06-30,2017,Q2,10-Q,quarterly,2017-07-28,1,0.25,True,False,True,,,,,,,,,,,,,,,,,,,,,25.022848,,28
AMZN,AMAZON COM INC,Consumer Discretionary,Broadline Retail,0001018724,2017-09-30,2017,FY,10-K,annual,2018-02-02,1,0.25,True,True,False,,,,,,,,,,,,,,,,,,,,,24.50162,,125
AMZN,AMAZON COM INC,Consumer Discretionary,Broadline Retail,0001018724,2017-09-30,2017,Q3,10-Q,quarterly,2017-10-27,1,0.25,True,False,True,,,,,,,,,,,,,,,,,,,,,25.488963,,27
AMZN,AMAZON COM INC,Consumer Discretionary,Broadline Retail,0001018724,2017-12-31,2017,FY,10-K,annual,2018-02-02,1,0.25,True,True,False,,,,,,,,,,,,,,,,,,,,,25.904296,,33
AMZN,AMAZON COM INC,Consumer Discretionary,Broadline Retail,0001018724,2018-03-31,2018,Q1,10-Q,quarterly,2018-04-27,1,0.25,True,False,True,,,,,,,,,,,,,,,,,,,,,24.655915,,27
AMZN,AMAZON COM INC,Consumer Discretionary,Broadline Retail,0001018724,2018-06-30,2018,Q2,10-Q,quarterly,2018-07-27,1,0.25,True,False,True,,,,,,,,,0.410743,,,,,,,,,,,,25.366964,,27
AMZN,AMAZON COM INC,Consumer Discretionary,Broadline Retail,0001018724,2024-06-30,2025,Q2,10-Q,quarterly,2025-07-31T18:13:08.000Z,2,0.5,True,False,True,,,,,,,,,,,,,,,,2.430311,,,,,,,396
AMZN,AMAZON COM INC,Consumer Discretionary,Broadline Retail,0001018724,2024-06-30,2024,Q2,10-Q,quarterly,2024-08-01T18:39:50.000Z,2,0.0,True,False,True,,,,,,,,,,,,,,,,,,,,,,,32
AMZN,AMAZON COM INC,Consumer Discretionary,Broadline Retail,0001018724,2024-09-30,2025,Q3,10-Q,quarterly,2025-10-30T18:18:21.000Z,2,0.5,True,False,True,,,,,,,,,,,,,,,,2.260087,,,,,,,395
AMZN,AMAZON COM INC,Consumer Discretionary,Broadline Retail,0001018724,2024-09-30,2024,Q3,10-Q,quarterly,2024-10-31T18:44:54.000Z,2,0.0,True,False,True,,,,,,,,,,,,,,,,,,,,,,,31
AMZN,AMAZON COM INC,Consumer Discretionary,Broadline Retail,0001018724,2024-12-31,2024,FY,10-K,annual,2025-02-06T18:40:29.000Z,4,0.5,True,True,False,,,,,,,,,,,,,,,,1.955796,,,,,,,37
AMZN,AMAZON COM INC,Consumer Discretionary,Broadline Retail,0001018724,2024-12-31,2025,Q2,10-Q,quarterly,2025-07-31T18:13:08.000Z,1,0.25,True,False,True,,,,,,,,,,,,,,,,,,,,27.160848,,,212
AMZN,AMAZON COM INC,Consumer Discretionary,Broadline Retail,0001018724,2024-12-31,2025,Q3,10-Q,quarterly,2025-10-30T18:18:21.000Z,1,0.25,True,False,True,,,,,,,,,,,,,,,,,,,,27.160848,,,303
AMZN,AMAZON COM INC,Consumer Discretionary,Broadline Retail,0001018724,2025-03-31,2025,Q1,10-Q,quarterly,2025-05-01T18:14:53.000Z,6,0.75,True,False,True,,,,,,0.475498,,,,,,,,,,1.727269,,,-0.074557,27.189809,,,31
AMZN,AMAZON COM INC,Consumer Discretionary,Broadline Retail,0001018724,2025-03-31,2025,Q2,10-Q,quarterly,2025-07-31T18:13:08.000Z,1,0.0,True,False,True,,,,,,,,,,,,,,,,,,,,,,,122
AMZN,AMAZON COM INC,Consumer Discretionary,Broadline Retail,0001018724,2025-06-30,2025,Q2,10-Q,quarterly,2025-07-31T18:13:08.000Z,6,0.75,True,False,True,,,,,,0.489284,,,,,0.253411,0.459821,,,,1.715263,,,-0.074049,27.248545,,,31
AMZN,AMAZON COM INC,Consumer Discretionary,Broadline Retail,0001018724,2025-06-30,2025,Q3,10-Q,quarterly,2025-10-30T18:18:21.000Z,1,0.0,True,False,True,,,,,,,,,,,,,,,,,,,,,,,122
AMZN,AMAZON COM INC,Consumer Discretionary,Broadline Retail,0001018724,2025-09-30,2025,Q3,10-Q,quarterly,2025-10-30T18:18:21.000Z,6,0.75,True,False,True,,,,,,0.50779,,,,,0.16054,0.422343,,,,1.708781,,,-0.074471,27.313458,,,30
AMZN,AMAZON COM INC,Consumer Discretionary,Broadline Retail,0001018724,2025-12-31,2025,FY,10-K,annual,2026-02-05T18:44:31.000Z,6,0.75,True,True,False,,,,,,0.502499,,,,0.31093,0.165935,0.296564,,0.203984,,1.796241,,,-0.0756,27.43018,,,36
AMZN,AMAZON COM INC,Consumer Discretionary,Broadline Retail,0001018724,2025-12-31,2026,Q1,10-Q,quarterly,2026-04-29T18:48:09.000Z,2,0.25,True,False,True,,,,,,0.502499,,,,,,,0.271721,,,,,,,27.43018,,,119
AMZN,AMAZON COM INC,Consumer Discretionary,Broadline Retail,0001018724,2026-03-31,2026,Q1,10-Q,quarterly,2026-04-29T18:48:09.000Z,6,0.75,True,False,True,,,,,,0.482107,,,,0.376896,0.295952,0.748428,0.424985,0.304013,,1.63584,,,-0.062984,27.54397,,,29
BAC,BANK OF AMERICA CORP /DE/,Financials,Diversified Banks,0000070858,2024-06-30,2024,Q2,10-Q,quarterly,2024-07-30,4,0.75,True,False,True,,0.265084,,0.049946,,,,,,,,,,,,0.188416,,,,,24.658908,,30
BAC,BANK OF AMERICA CORP /DE/,Financials,Diversified Banks,0000070858,2024-09-30,2024,Q3,10-Q,quarterly,2024-10-29,4,0.75,True,False,True,,0.267403,,-0.453606,,,,,,,,,,,,-1.69634,,,,,25.061079,,29
BAC,BANK OF AMERICA CORP /DE/,Financials,Diversified Banks,0000070858,2024-12-31,2024,FY,10-K,annual,2025-02-25,4,0.75,True,True,False,,0.266295,,-0.086419,,,,,,,,,,,,-0.324525,,,,,25.34713,,56
BAC,BANK OF AMERICA CORP /DE/,Financials,Diversified Banks,0000070858,2024-12-31,2025,Q2,10-Q,quarterly,2025-07-31T20:52:36.000Z,2,0.25,True,False,True,,,,,0.90938,,,,,,,,,,,,,,,28.813214,,28.718222,212
BAC,BANK OF AMERICA CORP /DE/,Financials,Diversified Banks,0000070858,2024-12-31,2025,Q3,10-Q,quarterly,2025-10-31T20:36:23.000Z,2,0.25,True,False,True,,,,,0.90938,,,,,,,,,,,,,,,28.813214,,28.718222,304
BAC,BANK OF AMERICA CORP /DE/,Financials,Diversified Banks,0000070858,2025-03-31,2025,Q1,10-Q,quarterly,2025-04-30,7,1.0,True,False,True,,0.270262,,-0.079807,0.911752,0.088248,0.00817,10.331662,,,,,,,,-0.295295,,,0.00286,28.83981,24.032567,28.747422,30
BAC,BANK OF AMERICA CORP /DE/,Financials,Diversified Banks,0000070858,2025-03-31,2025,Q2,10-Q,quarterly,2025-07-31T20:52:36.000Z,1,0.0,True,False,True,,,,,,,,,,,,,,,,,,,,,,,122
BAC,BANK OF AMERICA CORP /DE/,Financials,Diversified Banks,0000070858,2025-06-30,2025,Q2,10-Q,quarterly,2025-07-31T20:52:36.000Z,7,1.0,True,False,True,,0.269594,,-0.210221,0.912936,0.087064,0.015643,10.485826,0.05145,0.069339,,0.125786,,-5.425499,,-0.779768,,,0.007506,28.866825,24.709078,28.775735,31
BAC,BANK OF AMERICA CORP /DE/,Financials,Diversified Banks,0000070858,2025-06-30,2025,Q3,10-Q,quarterly,2025-10-31T20:36:23.000Z,1,0.0,True,False,True,,,,,,,,,,,,,,,,,,,,,,,123
BAC,BANK OF AMERICA CORP /DE/,Financials,Diversified Banks,0000070858,2025-09-30,2025,Q3,10-Q,quarterly,2025-10-31T20:36:23.000Z,7,1.0,True,False,True,,0.28054,,0.434074,0.910641,0.089359,0.024067,10.190839,0.070251,0.122832,,0.1875,,2.024165,,1.547278,,,-0.003695,28.855889,25.128972,28.762283,31
BAC,BANK OF AMERICA CORP /DE/,Financials,Diversified Banks,0000070858,2025-12-31,2025,FY,10-K,annual,2026-02-25T22:01:44.000Z,7,1.0,True,True,False,,0.26976,,0.111524,0.911118,0.088882,0.033149,10.250838,0.110024,0.124466,,0.186916,,2.432482,,0.413419,,,0.005245,28.858243,25.451512,28.76516,56
BAC,BANK OF AMERICA CORP /DE/,Financials,Diversified Banks,0000070858,2025-12-31,2026,Q1,10-Q,quarterly,2026-05-01T20:39:01.000Z,3,0.25,True,False,True,,,,,0.911118,0.088882,,10.250838,,,,,0.018604,,,,,,,28.858243,,28.76516,121
BAC,BANK OF AMERICA CORP /DE/,Financials,Diversified Banks,0000070858,2026-03-31,2026,Q1,10-Q,quarterly,2026-05-01T20:39:01.000Z,7,1.0,True,False,True,,0.283562,,1.379823,0.914001,0.085999,0.008659,10.628062,0.10619,0.160627,,0.233333,0.043817,20.125458,,4.86603,,,-0.009492,28.882694,24.133489,28.79277,31
CAT,CATERPILLAR INC,Industrials,Construction Machinery & Heavy Transportation Equipment,0000018230,2010-06-30,2010,FY,10-K,annual,2011-02-22,1,0.25,True,True,False,,,,,,,,,,,,,,,,,,,,,,,237
CAT,CATERPILLAR INC,Industrials,Construction Machinery & Heavy Transportation Equipment,0000018230,2010-06-30,2011,Q2,10-Q,quarterly,2011-08-04,1,0.25,True,False,True,,,,,,,,,,,,,,,,,,,,,,,400
CAT,CATERPILLAR INC,Industrials,Construction Machinery & Heavy Transportation Equipment,0000018230,2010-09-30,2010,FY,10-K,annual,2011-02-22,1,0.25,True,True,False,,,,,,,,,,,,,,,,,,,,,,,145
CAT,CATERPILLAR INC,Industrials,Construction Machinery & Heavy Transportation Equipment,0000018230,2010-09-30,2010,Q3,10-Q,quarterly,2010-11-04,1,0.25,True,False,True,,,,,,,,,,,,,,,,,,,,,,,35
CAT,CATERPILLAR INC,Industrials,Construction Machinery & Heavy Transportation Equipment,0000018230,2010-12-31,2010,FY,10-K,annual,2011-02-22,1,0.25,True,True,False,,,,,,,,,,,,,,,,,,,,,,,53
CAT,CATERPILLAR INC,Industrials,Construction Machinery & Heavy Transportation Equipment,0000018230,2011-03-31,2011,Q1,10-Q,quarterly,2011-05-09,1,0.25,True,False,True,,,,,,,,,,,,,,,,,,,,,,,39
CAT,CATERPILLAR INC,Industrials,Construction Machinery & Heavy Transportation Equipment,0000018230,2011-06-30,2011,Q2,10-Q,quarterly,2011-08-04,1,0.25,True,False,True,,,,,,,,,,,,,,,,,,,,,,,35
CAT,CATERPILLAR INC,Industrials,Construction Machinery & Heavy Transportation Equipment,0000018230,2011-09-30,2011,Q3,10-Q,quarterly,2011-11-04,1,0.25,True,False,True,,,,,,,,,,0.952079,,,,,,,,,,,,,35
