date,symbol,cohort,driver
2025-04-25,AMAT,cohort_high_beta,market
2025-05-02,AMAT,cohort_high_beta,market
2025-05-09,AMAT,cohort_high_beta,market
2025-05-16,AMAT,cohort_high_beta,market
2025-05-23,AMAT,cohort_high_beta,market
2025-05-30,AMAT,cohort_high_beta,market
2025-06-06,AMAT,cohort_high_beta,market
2025-06-13,AMAT,cohort_high_beta,market
2025-06-20,AMAT,cohort_high_beta,market
2025-06-27,AMAT,cohort_high_beta,market
2025-07-03,AMAT,cohort_high_beta,market
2025-07-11,AMAT,cohort_high_beta,market
2025-07-18,AMAT,cohort_high_beta,market
2025-07-25,AMAT,cohort_high_beta,market
2025-08-01,AMAT,cohort_high_beta,market
2025-08-08,AMAT,cohort_high_beta,market
2025-08-15,AMAT,cohort_high_beta,market
2025-08-22,AMAT,cohort_high_beta,market
2025-08-29,AMAT,cohort_high_beta,market
2025-09-05,AMAT,cohort_high_beta,market
2025-09-12,AMAT,cohort_high_beta,market
2025-09-19,AMAT,cohort_high_beta,market
2025-09-26,AMAT,cohort_high_beta,market
2025-10-03,AMAT,cohort_high_beta,market
2025-10-10,AMAT,cohort_high_beta,market
2025-10-17,AMAT,cohort_high_beta,market
2025-10-24,AMAT,cohort_high_beta,market
2025-10-31,AMAT,cohort_high_beta,market
2025-11-07,AMAT,cohort_high_beta,market
2025-11-14,AMAT,cohort_high_beta,market
2025-11-21,AMAT,cohort_high_beta,market
2025-11-28,AMAT,cohort_high_beta,market
2025-12-05,AMAT,cohort_high_beta,market
2025-12-12,AMAT,cohort_high_beta,market
2025-12-19,AMAT,cohort_high_beta,market
2025-12-26,AMAT,cohort_high_beta,market
2026-01-02,AMAT,cohort_high_beta,market
2026-01-09,AMAT,cohort_high_beta,market
2026-01-16,AMAT,cohort_high_beta,market
2026-01-23,AMAT,cohort_high_beta,market
2026-01-30,AMAT,cohort_high_beta,market
2026-02-06,AMAT,cohort_high_beta,market
2026-02-13,AMAT,cohort_high_beta,market
2026-02-20,AMAT,cohort_high_beta,market
2026-02-27,AMAT,cohort_high_beta,market
2026-03-06,AMAT,cohort_high_beta,market
2026-03-13,AMAT,cohort_high_beta,market
2026-03-20,AMAT,cohort_high_beta,market
2026-03-27,AMAT,cohort_high_beta,market
2026-04-02,AMAT,cohort_high_beta,market
2026-04-10,AMAT,cohort_high_beta,market
2026-04-17,AMAT,cohort_high_beta,market
2026-04-24,AMAT,cohort_high_beta,market
2026-05-01,AMAT,cohort_high_beta,market
2026-05-08,AMAT,cohort_high_beta,market
2026-05-15,AMAT,cohort_high_beta,market
2026-05-22,AMAT,cohort_high_beta,market
2024-05-31,AMD,cohort_high_beta,market
2024-06-07,AMD,cohort_high_beta,market
2024-06-14,AMD,cohort_high_beta,market
2024-06-21,AMD,cohort_high_beta,market
2024-06-28,AMD,cohort_high_beta,market
2024-07-05,AMD,cohort_high_beta,market
2024-07-12,AMD,cohort_high_beta,market
2024-07-19,AMD,cohort_high_beta,market
2024-07-26,AMD,cohort_high_beta,market
2024-08-02,AMD,cohort_high_beta,market
2024-08-09,AMD,cohort_high_beta,market
2024-08-16,AMD,cohort_high_beta,market
2024-08-23,AMD,cohort_high_beta,market
2024-08-30,AMD,cohort_high_beta,market
2024-09-06,AMD,cohort_high_beta,market
2024-09-13,AMD,cohort_high_beta,market
2024-09-20,AMD,cohort_high_beta,market
2024-09-27,AMD,cohort_high_beta,market
2024-10-04,AMD,cohort_high_beta,market
2024-10-11,AMD,cohort_high_beta,market
2024-10-18,AMD,cohort_high_beta,market
2024-10-25,AMD,cohort_high_beta,market
2024-11-01,AMD,cohort_high_beta,market
2024-11-08,AMD,cohort_high_beta,market
2024-11-15,AMD,cohort_high_beta,market
2024-11-22,AMD,cohort_high_beta,market
2024-11-29,AMD,cohort_high_beta,market
2024-12-06,AMD,cohort_high_beta,market
2024-12-13,AMD,cohort_high_beta,market
2024-12-20,AMD,cohort_high_beta,market
2024-12-27,AMD,cohort_high_beta,market
2025-01-03,AMD,cohort_high_beta,market
2025-01-10,AMD,cohort_high_beta,market
2025-01-17,AMD,cohort_high_beta,market
2025-01-24,AMD,cohort_high_beta,market
2025-01-31,AMD,cohort_high_beta,market
2025-02-07,AMD,cohort_high_beta,market
2025-02-14,AMD,cohort_high_beta,market
2025-02-21,AMD,cohort_high_beta,market
2025-02-28,AMD,cohort_high_beta,market
2025-03-07,AMD,cohort_high_beta,market
2025-03-14,AMD,cohort_high_beta,market
2025-03-21,AMD,cohort_high_beta,market
2025-03-28,AMD,cohort_high_beta,market
2025-04-04,AMD,cohort_high_beta,market
2025-04-11,AMD,cohort_high_beta,market
2025-04-17,AMD,cohort_high_beta,market
2025-04-25,AMD,cohort_high_beta,market
2025-05-02,AMD,cohort_high_beta,market
2025-05-09,AMD,cohort_high_beta,market
2025-05-16,AMD,cohort_high_beta,market
2025-05-23,AMD,cohort_high_beta,market
2025-05-30,AMD,cohort_high_beta,market
2025-06-06,AMD,cohort_high_beta,market
2025-06-13,AMD,cohort_high_beta,market
2025-06-20,AMD,cohort_high_beta,market
2025-06-27,AMD,cohort_high_beta,market
2025-07-03,AMD,cohort_high_beta,market
2025-07-11,AMD,cohort_high_beta,market
2025-07-18,AMD,cohort_high_beta,market
2025-07-25,AMD,cohort_high_beta,market
2025-08-01,AMD,cohort_high_beta,market
2025-08-08,AMD,cohort_high_beta,market
2025-08-15,AMD,cohort_high_beta,market
2025-08-22,AMD,cohort_high_beta,market
2025-08-29,AMD,cohort_high_beta,market
2025-09-05,AMD,cohort_high_beta,market
2025-09-12,AMD,cohort_high_beta,market
2025-09-19,AMD,cohort_high_beta,market
2025-09-26,AMD,cohort_high_beta,market
2025-10-03,AMD,cohort_high_beta,market
2025-10-10,AMD,cohort_high_beta,market
2025-10-17,AMD,cohort_high_beta,market
2025-10-24,AMD,cohort_high_beta,market
2025-10-31,AMD,cohort_high_beta,market
2025-11-07,AMD,cohort_high_beta,market
2025-11-14,AMD,cohort_high_beta,market
2025-11-21,AMD,cohort_high_beta,market
2025-11-28,AMD,cohort_high_beta,market
2025-12-05,AMD,cohort_high_beta,market
2025-12-12,AMD,cohort_high_beta,market
2025-12-19,AMD,cohort_high_beta,market
2025-12-26,AMD,cohort_high_beta,market
2026-01-02,AMD,cohort_high_beta,market
2026-01-09,AMD,cohort_high_beta,market
2026-01-16,AMD,cohort_high_beta,market
2026-01-23,AMD,cohort_high_beta,market
2026-01-30,AMD,cohort_high_beta,market
2026-02-06,AMD,cohort_high_beta,market
2026-02-13,AMD,cohort_high_beta,market
2026-02-20,AMD,cohort_high_beta,market
2026-02-27,AMD,cohort_high_beta,market
2026-03-06,AMD,cohort_high_beta,market
2026-03-13,AMD,cohort_high_beta,market
2026-03-20,AMD,cohort_high_beta,market
2026-03-27,AMD,cohort_high_beta,market
2026-04-02,AMD,cohort_high_beta,market
2026-04-10,AMD,cohort_high_beta,market
2026-04-17,AMD,cohort_high_beta,market
2026-04-24,AMD,cohort_high_beta,market
2026-05-01,AMD,cohort_high_beta,market
2026-05-08,AMD,cohort_high_beta,market
2026-05-15,AMD,cohort_high_beta,market
2026-05-22,AMD,cohort_high_beta,market
2024-05-31,AMZN,cohort_high_beta,market
2024-06-07,AMZN,cohort_high_beta,market
2024-06-14,AMZN,cohort_high_beta,market
2024-06-21,AMZN,cohort_high_beta,market
2024-06-28,AMZN,cohort_high_beta,market
2024-07-05,AMZN,cohort_high_beta,market
2024-07-12,AMZN,cohort_high_beta,market
2024-07-19,AMZN,cohort_high_beta,market
2024-07-26,AMZN,cohort_high_beta,market
2024-08-02,AMZN,cohort_high_beta,market
2024-08-09,AMZN,cohort_high_beta,market
2024-08-16,AMZN,cohort_high_beta,market
2024-08-23,AMZN,cohort_high_beta,market
2024-08-30,AMZN,cohort_high_beta,market
2024-09-06,AMZN,cohort_high_beta,market
2024-09-13,AMZN,cohort_high_beta,market
2024-09-20,AMZN,cohort_high_beta,market
2024-09-27,AMZN,cohort_high_beta,market
2024-10-04,AMZN,cohort_high_beta,market
2024-10-11,AMZN,cohort_high_beta,market
2024-10-18,AMZN,cohort_high_beta,market
2024-10-25,AMZN,cohort_high_beta,market
2024-11-01,AMZN,cohort_high_beta,market
2024-11-08,AMZN,cohort_high_beta,market
2024-11-15,AMZN,cohort_high_beta,market
2024-11-22,AMZN,cohort_high_beta,market
2024-11-29,AMZN,cohort_high_beta,market
2024-12-06,AMZN,cohort_high_beta,market
2024-12-13,AMZN,cohort_high_beta,market
2024-12-20,AMZN,cohort_high_beta,market
2024-12-27,AMZN,cohort_high_beta,market
2025-01-03,AMZN,cohort_high_beta,market
2025-01-10,AMZN,cohort_high_beta,market
2025-01-17,AMZN,cohort_high_beta,market
2025-01-24,AMZN,cohort_high_beta,market
2025-01-31,AMZN,cohort_high_beta,market
2025-02-07,AMZN,cohort_high_beta,market
2025-02-14,AMZN,cohort_high_beta,market
2025-02-21,AMZN,cohort_high_beta,market
2025-02-28,AMZN,cohort_high_beta,market
2025-03-07,AMZN,cohort_high_beta,market
2025-03-14,AMZN,cohort_high_beta,market
2025-03-21,AMZN,cohort_high_beta,market
2025-03-28,AMZN,cohort_high_beta,market
2025-04-04,AMZN,cohort_high_beta,market
2025-04-11,AMZN,cohort_high_beta,market
2025-04-17,AMZN,cohort_high_beta,market
2025-04-25,AMZN,cohort_high_beta,market
2025-05-02,AMZN,cohort_high_beta,market
2025-05-09,AMZN,cohort_high_beta,market
2025-05-16,AMZN,cohort_high_beta,market
2025-05-23,AMZN,cohort_high_beta,market
2025-05-30,AMZN,cohort_high_beta,market
2025-06-06,AMZN,cohort_high_beta,market
2025-06-13,AMZN,cohort_high_beta,market
2025-06-20,AMZN,cohort_high_beta,market
2025-06-27,AMZN,cohort_high_beta,market
2025-07-03,AMZN,cohort_high_beta,market
2025-07-11,AMZN,cohort_high_beta,market
2025-07-18,AMZN,cohort_high_beta,market
2025-07-25,AMZN,cohort_high_beta,market
2025-08-01,AMZN,cohort_high_beta,market
2025-08-08,AMZN,cohort_high_beta,market
2025-08-15,AMZN,cohort_high_beta,market
2025-08-22,AMZN,cohort_high_beta,market
2025-08-29,AMZN,cohort_high_beta,market
2025-09-05,AMZN,cohort_high_beta,market
2025-09-12,AMZN,cohort_high_beta,market
2025-09-19,AMZN,cohort_high_beta,market
2025-09-26,AMZN,cohort_high_beta,market
2025-10-03,AMZN,cohort_high_beta,market
2025-10-10,AMZN,cohort_high_beta,market
2025-10-17,AMZN,cohort_high_beta,market
2025-10-24,AMZN,cohort_high_beta,market
2025-10-31,AMZN,cohort_high_beta,market
2025-11-07,AMZN,cohort_high_beta,market
2025-11-14,AMZN,cohort_high_beta,market
2025-11-21,AMZN,cohort_high_beta,market
2025-11-28,AMZN,cohort_high_beta,market
2025-12-05,AMZN,cohort_high_beta,market
2025-12-12,AMZN,cohort_high_beta,market
2025-12-19,AMZN,cohort_high_beta,market
2025-12-26,AMZN,cohort_high_beta,market
2026-01-02,AMZN,cohort_high_beta,market
2026-01-09,AMZN,cohort_high_beta,market
2026-01-16,AMZN,cohort_high_beta,market
2026-01-23,AMZN,cohort_high_beta,market
2026-01-30,AMZN,cohort_high_beta,market
2026-02-06,AMZN,cohort_high_beta,market
2026-02-13,AMZN,cohort_high_beta,market
2026-02-20,AMZN,cohort_high_beta,market
2026-02-27,AMZN,cohort_high_beta,market
2026-03-06,AMZN,cohort_high_beta,market
2026-03-13,AMZN,cohort_high_beta,market
2026-03-20,AMZN,cohort_high_beta,market
2026-03-27,AMZN,cohort_high_beta,market
2026-04-02,AMZN,cohort_high_beta,market
2026-04-10,AMZN,cohort_high_beta,market
2026-04-17,AMZN,cohort_high_beta,market
2026-04-24,AMZN,cohort_high_beta,market
2026-05-01,AMZN,cohort_high_beta,market
2026-05-08,AMZN,cohort_high_beta,market
2026-05-15,AMZN,cohort_high_beta,market
2026-05-22,AMZN,cohort_high_beta,market
2024-05-31,ANET,cohort_high_beta,market
2024-06-07,ANET,cohort_high_beta,market
2024-06-14,ANET,cohort_high_beta,market
2024-06-21,ANET,cohort_high_beta,market
2024-06-28,ANET,cohort_high_beta,market
2024-07-05,ANET,cohort_high_beta,market
2024-07-12,ANET,cohort_high_beta,market
2024-07-19,ANET,cohort_high_beta,market
2024-07-26,ANET,cohort_high_beta,market
2024-08-02,ANET,cohort_high_beta,market
2024-08-09,ANET,cohort_high_beta,market
2024-08-16,ANET,cohort_high_beta,market
2024-08-23,ANET,cohort_high_beta,market
2024-08-30,ANET,cohort_high_beta,market
2024-09-06,ANET,cohort_high_beta,market
2024-09-13,ANET,cohort_high_beta,market
2024-09-20,ANET,cohort_high_beta,market
2024-09-27,ANET,cohort_high_beta,market
2024-10-04,ANET,cohort_high_beta,market
2024-10-11,ANET,cohort_high_beta,market
2024-10-18,ANET,cohort_high_beta,market
2024-10-25,ANET,cohort_high_beta,market
2024-11-01,ANET,cohort_high_beta,market
2024-11-08,ANET,cohort_high_beta,market
2024-11-15,ANET,cohort_high_beta,market
2024-11-22,ANET,cohort_high_beta,market
2024-11-29,ANET,cohort_high_beta,market
2024-12-06,ANET,cohort_high_beta,market
2024-12-13,ANET,cohort_high_beta,market
2024-12-20,ANET,cohort_high_beta,market
2024-12-27,ANET,cohort_high_beta,market
2025-01-03,ANET,cohort_high_beta,market
2025-01-10,ANET,cohort_high_beta,market
2025-01-17,ANET,cohort_high_beta,market
2025-01-24,ANET,cohort_high_beta,market
2025-01-31,ANET,cohort_high_beta,market
2025-02-07,ANET,cohort_high_beta,market
2025-02-14,ANET,cohort_high_beta,market
2025-02-21,ANET,cohort_high_beta,market
2025-02-28,ANET,cohort_high_beta,market
2025-03-07,ANET,cohort_high_beta,market
2025-03-14,ANET,cohort_high_beta,market
2025-03-21,ANET,cohort_high_beta,market
2025-03-28,ANET,cohort_high_beta,market
2025-04-04,ANET,cohort_high_beta,market
2025-04-11,ANET,cohort_high_beta,market
2025-04-17,ANET,cohort_high_beta,market
2025-04-25,ANET,cohort_high_beta,market
2025-05-02,ANET,cohort_high_beta,market
2025-05-09,ANET,cohort_high_beta,market
2025-05-16,ANET,cohort_high_beta,market
2025-05-23,ANET,cohort_high_beta,market
2025-05-30,ANET,cohort_high_beta,market
2025-06-06,ANET,cohort_high_beta,market
2025-06-13,ANET,cohort_high_beta,market
2025-06-20,ANET,cohort_high_beta,market
2025-06-27,ANET,cohort_high_beta,market
2025-07-03,ANET,cohort_high_beta,market
2025-07-11,ANET,cohort_high_beta,market
2025-07-18,ANET,cohort_high_beta,market
2025-07-25,ANET,cohort_high_beta,market
2025-08-01,ANET,cohort_high_beta,market
2025-08-08,ANET,cohort_high_beta,market
2025-08-15,ANET,cohort_high_beta,market
2025-08-22,ANET,cohort_high_beta,market
2025-08-29,ANET,cohort_high_beta,market
2025-09-05,ANET,cohort_high_beta,market
2025-09-12,ANET,cohort_high_beta,market
2025-09-19,ANET,cohort_high_beta,market
2025-09-26,ANET,cohort_high_beta,market
2025-10-03,ANET,cohort_high_beta,market
2025-10-10,ANET,cohort_high_beta,market
2025-10-17,ANET,cohort_high_beta,market
2025-10-24,ANET,cohort_high_beta,market
2025-10-31,ANET,cohort_high_beta,market
2025-11-07,ANET,cohort_high_beta,market
2025-11-14,ANET,cohort_high_beta,market
2025-11-21,ANET,cohort_high_beta,market
2025-11-28,ANET,cohort_high_beta,market
2025-12-05,ANET,cohort_high_beta,market
2025-12-12,ANET,cohort_high_beta,market
2025-12-19,ANET,cohort_high_beta,market
2025-12-26,ANET,cohort_high_beta,market
2026-01-02,ANET,cohort_high_beta,market
2026-01-09,ANET,cohort_high_beta,market
2026-01-16,ANET,cohort_high_beta,market
2026-01-23,ANET,cohort_high_beta,market
2026-01-30,ANET,cohort_high_beta,market
2026-02-06,ANET,cohort_high_beta,market
2026-02-13,ANET,cohort_high_beta,market
2026-02-20,ANET,cohort_high_beta,market
2026-02-27,ANET,cohort_high_beta,market
2026-03-06,ANET,cohort_high_beta,market
2026-03-13,ANET,cohort_high_beta,market
2026-03-20,ANET,cohort_high_beta,market
2026-03-27,ANET,cohort_high_beta,market
2026-04-02,ANET,cohort_high_beta,market
2026-04-10,ANET,cohort_high_beta,market
2026-04-17,ANET,cohort_high_beta,market
2026-04-24,ANET,cohort_high_beta,market
2026-05-01,ANET,cohort_high_beta,market
2026-05-08,ANET,cohort_high_beta,market
2026-05-15,ANET,cohort_high_beta,market
2026-05-22,ANET,cohort_high_beta,market
2024-05-31,ANSS-202507,cohort_high_beta,market
2024-06-07,ANSS-202507,cohort_high_beta,market
2024-06-14,ANSS-202507,cohort_high_beta,market
2024-06-21,ANSS-202507,cohort_high_beta,market
2024-06-28,ANSS-202507,cohort_high_beta,market
2024-07-05,ANSS-202507,cohort_high_beta,market
2024-07-12,ANSS-202507,cohort_high_beta,market
2024-07-19,ANSS-202507,cohort_high_beta,market
2024-07-26,ANSS-202507,cohort_high_beta,market
2024-08-02,ANSS-202507,cohort_high_beta,market
2024-08-09,ANSS-202507,cohort_high_beta,market
2024-08-16,ANSS-202507,cohort_high_beta,market
2024-08-23,ANSS-202507,cohort_high_beta,market
2024-08-30,ANSS-202507,cohort_high_beta,market
2024-09-06,ANSS-202507,cohort_high_beta,market
2024-09-13,ANSS-202507,cohort_high_beta,market
2024-09-20,ANSS-202507,cohort_high_beta,market
2024-09-27,ANSS-202507,cohort_high_beta,market
2024-10-04,ANSS-202507,cohort_high_beta,market
2024-10-11,ANSS-202507,cohort_high_beta,market
2024-10-18,ANSS-202507,cohort_high_beta,market
2024-10-25,ANSS-202507,cohort_high_beta,market
2024-11-01,ANSS-202507,cohort_high_beta,market
2024-11-08,ANSS-202507,cohort_high_beta,market
2024-11-15,ANSS-202507,cohort_high_beta,market
2024-11-22,ANSS-202507,cohort_high_beta,market
2024-11-29,ANSS-202507,cohort_high_beta,market
2024-12-06,ANSS-202507,cohort_high_beta,market
2024-12-13,ANSS-202507,cohort_high_beta,market
2024-12-20,ANSS-202507,cohort_high_beta,market
2024-12-27,ANSS-202507,cohort_high_beta,market
2025-01-03,ANSS-202507,cohort_high_beta,market
2025-01-10,ANSS-202507,cohort_high_beta,market
2025-01-17,ANSS-202507,cohort_high_beta,market
2025-01-24,ANSS-202507,cohort_high_beta,market
2025-01-31,ANSS-202507,cohort_high_beta,market
2025-02-07,ANSS-202507,cohort_high_beta,market
2025-02-14,ANSS-202507,cohort_high_beta,market
2025-02-21,ANSS-202507,cohort_high_beta,market
2025-02-28,ANSS-202507,cohort_high_beta,market
2025-03-07,ANSS-202507,cohort_high_beta,market
2025-04-04,APA,cohort_high_beta,market
2025-04-11,APA,cohort_high_beta,market
2025-04-17,APA,cohort_high_beta,market
2025-04-25,APA,cohort_high_beta,market
2025-05-02,APA,cohort_high_beta,market
2025-05-09,APA,cohort_high_beta,market
2025-05-16,APA,cohort_high_beta,market
2025-05-23,APA,cohort_high_beta,market
2025-05-30,APA,cohort_high_beta,market
2025-06-06,APA,cohort_high_beta,market
2025-06-13,APA,cohort_high_beta,market
2025-06-20,APA,cohort_high_beta,market
2025-06-27,APA,cohort_high_beta,market
2025-07-03,APA,cohort_high_beta,market
2025-07-11,APA,cohort_high_beta,market
2025-07-18,APA,cohort_high_beta,market
2025-07-25,APA,cohort_high_beta,market
2025-08-01,APA,cohort_high_beta,market
2025-08-08,APA,cohort_high_beta,market
2025-08-15,APA,cohort_high_beta,market
2025-08-22,APA,cohort_high_beta,market
2025-08-29,APA,cohort_high_beta,market
2025-09-05,APA,cohort_high_beta,market
2025-09-12,APA,cohort_high_beta,market
2025-09-19,APA,cohort_high_beta,market
2025-09-26,APA,cohort_high_beta,market
2025-10-03,APA,cohort_high_beta,market
2025-10-10,APA,cohort_high_beta,market
2025-10-17,APA,cohort_high_beta,market
2025-10-24,APA,cohort_high_beta,market
2025-10-31,APA,cohort_high_beta,market
2025-11-07,APA,cohort_high_beta,market
2025-11-14,APA,cohort_high_beta,market
2025-11-21,APA,cohort_high_beta,market
2025-11-28,APA,cohort_high_beta,market
2025-12-05,APA,cohort_high_beta,market
2025-12-12,APA,cohort_high_beta,market
2025-12-19,APA,cohort_high_beta,market
2025-12-26,APA,cohort_high_beta,market
2026-01-02,APA,cohort_high_beta,market
2026-01-09,APA,cohort_high_beta,market
2026-01-16,APA,cohort_high_beta,market
2026-01-23,APA,cohort_high_beta,market
2026-01-30,APA,cohort_high_beta,market
2026-02-06,APA,cohort_high_beta,market
2026-02-13,APA,cohort_high_beta,market
2026-02-20,APA,cohort_high_beta,market
2026-02-27,APA,cohort_high_beta,market
2026-03-06,APA,cohort_high_beta,market
2026-03-13,APA,cohort_high_beta,market
2026-03-20,APA,cohort_high_beta,market
2026-03-27,APA,cohort_high_beta,market
2026-04-02,APA,cohort_high_beta,market
2024-08-02,APH,cohort_high_beta,market
2024-08-09,APH,cohort_high_beta,market
2024-08-16,APH,cohort_high_beta,market
2024-08-23,APH,cohort_high_beta,market
2024-08-30,APH,cohort_high_beta,market
2024-09-06,APH,cohort_high_beta,market
2024-09-13,APH,cohort_high_beta,market
2024-09-20,APH,cohort_high_beta,market
2024-09-27,APH,cohort_high_beta,market
2024-10-04,APH,cohort_high_beta,market
2024-10-11,APH,cohort_high_beta,market
2024-10-18,APH,cohort_high_beta,market
2024-10-25,APH,cohort_high_beta,market
2024-11-01,APH,cohort_high_beta,market
2024-11-08,APH,cohort_high_beta,market
2024-11-15,APH,cohort_high_beta,market
2024-11-22,APH,cohort_high_beta,market
2024-11-29,APH,cohort_high_beta,market
2024-12-06,APH,cohort_high_beta,market
2024-12-13,APH,cohort_high_beta,market
2024-12-20,APH,cohort_high_beta,market
2024-12-27,APH,cohort_high_beta,market
2025-01-03,APH,cohort_high_beta,market
2025-01-10,APH,cohort_high_beta,market
2025-01-17,APH,cohort_high_beta,market
2025-01-24,APH,cohort_high_beta,market
2025-01-31,APH,cohort_high_beta,market
2025-02-07,APH,cohort_high_beta,market
2025-02-14,APH,cohort_high_beta,market
2025-02-21,APH,cohort_high_beta,market
2025-02-28,APH,cohort_high_beta,market
2025-03-07,APH,cohort_high_beta,market
2025-03-14,APH,cohort_high_beta,market
2025-03-21,APH,cohort_high_beta,market
2025-03-28,APH,cohort_high_beta,market
2025-04-04,APH,cohort_high_beta,market
2025-04-11,APH,cohort_high_beta,market
2025-04-17,APH,cohort_high_beta,market
2025-04-25,APH,cohort_high_beta,market
2025-05-02,APH,cohort_high_beta,market
2025-05-09,APH,cohort_high_beta,market
2025-05-16,APH,cohort_high_beta,market
2025-05-23,APH,cohort_high_beta,market
2025-05-30,APH,cohort_high_beta,market
2025-06-06,APH,cohort_high_beta,market
2025-06-13,APH,cohort_high_beta,market
2025-06-20,APH,cohort_high_beta,market
2025-06-27,APH,cohort_high_beta,market
